round	value	daily_double	category	comments	answer	question	air_date	notes
2	400	no	ART & ARTISTS	-	Hugo van der Goes painted "The Adoration of the Shepherds" & "The Adoration of " this trio	the Magi	1996-11-18	1996 Tournament of Champions quarterfinal game 1.
2	600	no	ART & ARTISTS	-	In 1810 Jacques-Louis David painted this emperor distributing eagle-topped standards	Napoleon	1996-11-18	1996 Tournament of Champions quarterfinal game 1.
2	800	no	ART & ARTISTS	-	17th c. Dutch painter Samuel van Hoogstraten was proficient in this "fool the eye" style	tromp l'oeil	1996-11-18	1996 Tournament of Champions quarterfinal game 1.
2	1200	yes	ART & ARTISTS	-	After a nervous breakdown in 1908, he became more positive & painted lovely murals for the University of Oslo	Edvard Munch	1996-11-18	1996 Tournament of Champions quarterfinal game 1.
2	200	no	THEATRE	-	Mike Nichols directed the original Broadway production of this playwright's "Plaza Suite\"	Neil Simon	1996-11-18	1996 Tournament of Champions quarterfinal game 1.
2	400	no	THEATRE	-	An updated 1996 version of this playwright's "Tartuffe" starred John Glover as a TV evangelist	Moliere	1996-11-18	1996 Tournament of Champions quarterfinal game 1.
2	600	no	THEATRE	-	Originally, critics panned his play "The Birthday Party", and its London run lasted only a week	Harold Pinter	1996-11-18	1996 Tournament of Champions quarterfinal game 1.
2	800	no	THEATRE	-	There are 5 basic types of plays in this form of drama: the third is the katsuramono, or "wig play\"	Noh	1996-11-18	1996 Tournament of Champions quarterfinal game 1.
2	1000	no	THEATRE	-	The Irish Literary Theater's 1st production was this poet's 1892 play "The Countess Kathleen\"	William Butler Yeats	1996-11-18	1996 Tournament of Champions quarterfinal game 1.
2	200	no	LLOYDERING	-	She married John Lloyd in 1979 & went by his name when she won Wimbledon in 1981	Chris Evert	1996-11-18	1996 Tournament of Champions quarterfinal game 1.
2	400	no	LLOYDERING	-	He defeated George Bush for a Senate seat long before becoming Secretary of the Treasury in 1993	Lloyd Bentsen	1996-11-18	1996 Tournament of Champions quarterfinal game 1.
2	600	no	LLOYDERING	-	This silent screen comedian came out of retirement to act in a 1947 film "The Sin of Harold Diddlebock\"	Harold Lloyd	1996-11-18	1996 Tournament of Champions quarterfinal game 1.
2	800	no	LLOYDERING	-	After succeeding Herbert Asquith as prime minister, he reduced the number of policy-making cabinet members to 5	David Lloyd George	1996-11-18	1996 Tournament of Champions quarterfinal game 1.
2	1000	no	LLOYDERING	-	This abolitionist, founder of "The Liberator", was once jailed for libeling a slave trader	William Lloyd Garrison	1996-11-18	1996 Tournament of Champions quarterfinal game 1.
3	0	no	VICE PRESIDENTS	(Alex: Very appropriate this month.)	He was the first Republican vice president	Hannibal Hamlin	1996-11-18	1996 Tournament of Champions quarterfinal game 1.
1	100	no	WORLD EXPLORATION	-	In 1935 Lincoln Ellsworth became the 1st man to fly across this continent	Antarctica	1996-11-19	1996 Tournament of Champions quarterfinal game 2.
1	200	no	WORLD EXPLORATION	-	In 1728 this Dane discovered St. Lawrence Island, now part of Alaska	Vitus Bering	1996-11-19	1996 Tournament of Champions quarterfinal game 2.
1	300	no	WORLD EXPLORATION	-	His ship, the Endeavor, was a coal ship refitted to explore the south Pacific from 1768-1771	Captain James Cook	1996-11-19	1996 Tournament of Champions quarterfinal game 2.
1	400	no	WORLD EXPLORATION	-	In the 1680s this French explorer of the Mississippi River founded a colony on the Texas coast	LaSalle	1996-11-19	1996 Tournament of Champions quarterfinal game 2.
1	500	no	WORLD EXPLORATION	-	He explored Puget Sound in 1792 & named it for one of his officers, Peter Puget	Capn. George Vancouver	1996-11-19	1996 Tournament of Champions quarterfinal game 2.
1	100	no	AMERICANA	-	A favorite spot for hikers, Pinnacle Mountain is 20 minutes from this Arkansas' capital's downtown area	Little Rock	1996-11-19	1996 Tournament of Champions quarterfinal game 2.
1	200	no	AMERICANA	-	Now a social center, Lion House in Salt Lake City was the home of several of this man's wives	Brigham Young	1996-11-19	1996 Tournament of Champions quarterfinal game 2.
1	300	no	AMERICANA	-	The District of Columbia's flag is based on this man's coat-of-arms	George Washington	1996-11-19	1996 Tournament of Champions quarterfinal game 2.
1	400	no	AMERICANA	-	This Nevada mining city's camel races began as a fictitious newspaper story, then became an annual event	Virginia City	1996-11-19	1996 Tournament of Champions quarterfinal game 2.
1	500	no	AMERICANA	-	Grace Coolidge was the 1st first lady born in this state; her husband was the 2nd president born there	Vermont	1996-11-19	1996 Tournament of Champions quarterfinal game 2.
1	100	no	MOVIE CLASSICS	-	The Wicked Witch had a nitwit son, Bobo, in one of the scripts for this 1939 film; he was later written out	The Wizard of Oz	1996-11-19	1996 Tournament of Champions quarterfinal game 2.
1	200	no	MOVIE CLASSICS	-	Shirley Temple danced with this future TV hillbilly in the 1936 film "Captain January\"	Buddy Ebsen	1996-11-19	1996 Tournament of Champions quarterfinal game 2.
1	300	no	MOVIE CLASSICS	-	1941 classic in which Bogart tells Peter Lorre, "When you're slapped, you'll take it and like it\"	The Maltese Falcon	1996-11-19	1996 Tournament of Champions quarterfinal game 2.
1	500	no	MOVIE CLASSICS	-	Susan Strasburg played Kim Novak's little sister in this 1955 film based on a William Inge play	Picnic	1996-11-19	1996 Tournament of Champions quarterfinal game 2.
1	100	no	HEALTH & MEDICINE	-	Early studies show that nose drops with lidocaine may relieve these excruciating headaches	migraines	1996-11-19	1996 Tournament of Champions quarterfinal game 2.
1	200	no	HEALTH & MEDICINE	-	To prevent pregnancy, a woman may have these tubes surgically tied	Fallopian tubes	1996-11-19	1996 Tournament of Champions quarterfinal game 2.
1	300	no	HEALTH & MEDICINE	-	Dental work has been less painful since the 1905 introduction of this anestethic	Novocaine	1996-11-19	1996 Tournament of Champions quarterfinal game 2.
1	400	no	HEALTH & MEDICINE	-	In the U.S., alcohol is the most common cause of this deadly liver disease	cirrhosis	1996-11-19	1996 Tournament of Champions quarterfinal game 2.
1	500	no	HEALTH & MEDICINE	-	In 1996 the FDA approved a new vaccine for this respiratory disease also known as pertussis	whooping cough	1996-11-19	1996 Tournament of Champions quarterfinal game 2.
1	100	no	ANIMALS	-	The largest of the seals is named for this largest land animal	elephant	1996-11-19	1996 Tournament of Champions quarterfinal game 2.
1	200	no	ANIMALS	-	1 of 2 egg-laying mammals of Australia	duck-billed platypus or echidna	1996-11-19	1996 Tournament of Champions quarterfinal game 2.
1	300	no	ANIMALS	-	The hide of this wild Tibetan ox is used for leather & its flesh is used for food	a yak	1996-11-19	1996 Tournament of Champions quarterfinal game 2.
1	400	no	ANIMALS	-	With its single-twisted horn, it's known as "the unicorn of the whale family\"	Narwhal	1996-11-19	1996 Tournament of Champions quarterfinal game 2.
1	500	no	ANIMALS	-	This fish, named for its ability to breathe out of water, can drown if held underwater	the lungfish	1996-11-19	1996 Tournament of Champions quarterfinal game 2.
1	100	no	\"D" IN COOKING	-	The feathery leaves of this pickle herb add a pleasant flavor to vegetables or fish	dill	1996-11-19	1996 Tournament of Champions quarterfinal game 2.
1	200	no	\"D" IN COOKING	-	This French mustard often made with white wine is a popular ingredient in sauces	Dijon	1996-11-19	1996 Tournament of Champions quarterfinal game 2.
1	300	no	\"D" IN COOKING	-	The name of this heavy pot used for stews may be derived from a certain ethnic group in Pennsylvania	a Dutch oven	1996-11-19	1996 Tournament of Champions quarterfinal game 2.
1	400	no	\"D" IN COOKING	-	Sea foam candy is a variation of this fluffy "heavenly" sweet	Divinity	1996-11-19	1996 Tournament of Champions quarterfinal game 2.
1	500	no	\"D" IN COOKING	-	It means "to lightly coat food with flour, crumbs, etc." before you fry it	dredge	1996-11-19	1996 Tournament of Champions quarterfinal game 2.
2	200	no	LAKES & RIVERS	-	This state's longest river is Kaukonahua Stream on Oahu	Hawaii	1996-11-19	1996 Tournament of Champions quarterfinal game 2.
2	400	no	LAKES & RIVERS	-	This river forms part of the boundary between Israel & Syria	The River Jordan	1996-11-19	1996 Tournament of Champions quarterfinal game 2.
2	600	no	LAKES & RIVERS	-	This state's largest lake, Lake Hopatcong, lies about 25 miles west of Passaic	New Jersey	1996-11-19	1996 Tournament of Champions quarterfinal game 2.
2	1500	yes	LAKES & RIVERS	-	Numerous islands lie within this lake, Scotland's largest	Loch Lomond	1996-11-19	1996 Tournament of Champions quarterfinal game 2.
2	1000	no	LAKES & RIVERS	-	Smolensk, Mogilev & Kiev are major ports lying on this, Europe's third-largest river	the Dnieper	1996-11-19	1996 Tournament of Champions quarterfinal game 2.
2	200	no	PHARAOHS	-	This 12th king of the 18th Dynasty died in his 18th year	King Tut	1996-11-19	1996 Tournament of Champions quarterfinal game 2.
2	400	no	PHARAOHS	-	Pepy I waged war in this peninsula 4,200 years before Egypt took possession of it	Sinai Peninsula	1996-11-19	1996 Tournament of Champions quarterfinal game 2.
2	600	no	PHARAOHS	-	The solar funeral ship of this Great Pyramid builder was discovered in 1954	Khufu/Cheops	1996-11-19	1996 Tournament of Champions quarterfinal game 2.
2	800	no	PHARAOHS	-	Seti I's tomb is the finest in this western Theban valley	The Valley of the Kings	1996-11-19	1996 Tournament of Champions quarterfinal game 2.
2	1000	no	PHARAOHS	-	His principal wife, Nefertiti, may have exercised the priestly office normally reserved for kings	Akhenaton	1996-11-19	1996 Tournament of Champions quarterfinal game 2.
2	200	no	MUSIC	-	1968's "Switched On Bach" popularized the Moog type of this instrument	synthesizer	1996-11-19	1996 Tournament of Champions quarterfinal game 2.
2	400	no	MUSIC	-	In musical notation this sign cancels a previous sharp or flat	natural	1996-11-19	1996 Tournament of Champions quarterfinal game 2.
2	600	no	MUSIC	-	Probably derived from refrain, this 4-letter term is a constantly repeated musical phrase in jazz	riff	1996-11-19	1996 Tournament of Champions quarterfinal game 2.
2	800	no	MUSIC	-	His 75th birthday was celebrated posthumously in 1993 with video releases of his "Young People's Concerts\"	Leonard Bernstein	1996-11-19	1996 Tournament of Champions quarterfinal game 2.
2	1000	no	MUSIC	-	Among the albums by this New Age pianist are "December", "Autumn" & "Winter Into Spring\"	George Winston	1996-11-19	1996 Tournament of Champions quarterfinal game 2.
2	200	no	MORE THAN 13-LETTER WORDS	(Alex: Watch out for that one!)	Process of making something smaller	miniaturization	1996-11-19	1996 Tournament of Champions quarterfinal game 2.
2	400	no	MORE THAN 13-LETTER WORDS	(Alex: Watch out for that one!)	It's the ceremony that starts a construction project	groundbreaking	1996-11-19	1996 Tournament of Champions quarterfinal game 2.
2	600	no	MORE THAN 13-LETTER WORDS	(Alex: Watch out for that one!)	Go around the world, like Sir Francis Drake	circumnavigate (circumnavigation accepted)	1996-11-19	1996 Tournament of Champions quarterfinal game 2.
2	800	no	MORE THAN 13-LETTER WORDS	(Alex: Watch out for that one!)	Term for the activities performed outside the space capsule	extravehicular	1996-11-19	1996 Tournament of Champions quarterfinal game 2.
2	1000	no	MORE THAN 13-LETTER WORDS	(Alex: Watch out for that one!)	Need to know the age of a tree?  Give this guy a ring	dendrochronologist	1996-11-19	1996 Tournament of Champions quarterfinal game 2.
2	200	no	FICTIONAL CHARACTERS	-	This precocious pickpocket introduces Oliver Twist to Fagin	the Artful Dodger	1996-11-19	1996 Tournament of Champions quarterfinal game 2.
2	400	no	FICTIONAL CHARACTERS	-	Agatha Christie wrote, "I believe a speck of dust would have caused him more pain than a bullet wound\"	Hercule Poirot	1996-11-19	1996 Tournament of Champions quarterfinal game 2.
2	600	no	FICTIONAL CHARACTERS	-	Prophetically, she first meets Count Vronsky at a train station shortly before a man is run down by a train	Anna Karenina	1996-11-19	1996 Tournament of Champions quarterfinal game 2.
2	800	no	FICTIONAL CHARACTERS	-	The Empress of Blandings is a prize-winning pig who appears in stories by this creator of Jeeves	P.G. Wodehouse	1996-11-19	1996 Tournament of Champions quarterfinal game 2.
2	1400	yes	FICTIONAL CHARACTERS	-	John Oakhurst is a professional gambler who's cast out of Poker Flat in a famous story by this author	Bret Harte	1996-11-19	1996 Tournament of Champions quarterfinal game 2.
2	200	no	FLORAL POTPOURRI	-	Tulips are classified by their size, flower characteristics, & when they do this	Bloom	1996-11-19	1996 Tournament of Champions quarterfinal game 2.
2	400	no	FLORAL POTPOURRI	-	This plant, the silent preacher, changes sex during its life, perhaps going from a Jack to a Jill	Jack-in-the-Pulpit	1996-11-19	1996 Tournament of Champions quarterfinal game 2.
2	600	no	FLORAL POTPOURRI	-	Though they contain this flower's name, the cape, corn, marsh & pot types aren't related to it	marigold	1996-11-19	1996 Tournament of Champions quarterfinal game 2.
2	800	no	FLORAL POTPOURRI	-	Try to remember, it's also called scorpion grass since its coiled stalk resembles a scorpion's tail	forget-me-not	1996-11-19	1996 Tournament of Champions quarterfinal game 2.
2	1000	no	FLORAL POTPOURRI	-	Every year the Dykes Medal goes to the best example of this bearded flower	Iris	1996-11-19	1996 Tournament of Champions quarterfinal game 2.
3	0	no	PATRON SAINTS	-	He's the patron saint of the hometown of Shakespeare's shrew	St. Anthony of Padua	1996-11-19	1996 Tournament of Champions quarterfinal game 2.
1	100	no	WORLD FACTS	-	Romanians enjoy eating mamaliga, a bread or mush made from this meal	Cornmeal	1996-11-20	1996 Tournament of Champions quarterfinal game 3.
1	200	no	WORLD FACTS	-	Dominica was discovered on this day of the week, hence its name	Sunday	1996-11-20	1996 Tournament of Champions quarterfinal game 3.
1	300	no	WORLD FACTS	-	The Count of Urgel was the first known ruler of this country in the Pyrenees	Andorra	1996-11-20	1996 Tournament of Champions quarterfinal game 3.
1	400	no	WORLD FACTS	-	In Rio de Janeiro, this "sweet" landmark is known as Pan de Azucar	Sugarloaf Mountain	1996-11-20	1996 Tournament of Champions quarterfinal game 3.
1	500	no	WORLD FACTS	-	The Schwedagon pagoda in this Myanmar city may have been built more than 2000 years ago	Yangon	1996-11-20	1996 Tournament of Champions quarterfinal game 3.
1	100	no	NUMERICAL TV TITLES	-	It was the title number of Beacon Street & Jump Street	21	1996-11-20	1996 Tournament of Champions quarterfinal game 3.
1	200	no	NUMERICAL TV TITLES	-	Bill Cullen hosted this many "on a match" & Dick Enberg hosted this many "for the money\"	Three	1996-11-20	1996 Tournament of Champions quarterfinal game 3.
1	300	no	NUMERICAL TV TITLES	-	Life-threatening situations were re-enacted on this series hosted by William Shatner	\"Rescue 911\"	1996-11-20	1996 Tournament of Champions quarterfinal game 3.
1	400	no	NUMERICAL TV TITLES	-	On its 1978 debut, this ABC newsmagazine was hosted by Harold Hayes & Robert Hughes - they lasted one show	\"20/20\"	1996-11-20	1996 Tournament of Champions quarterfinal game 3.
1	500	no	NUMERICAL TV TITLES	-	Room of Walt Whitman High featured in a 1969-1974 series	222	1996-11-20	1996 Tournament of Champions quarterfinal game 3.
1	100	no	AROUND THE HOUSE	-	Originally a case to hold medieval goblets called hanaps, it's a covered basket used for laundry	Hamper	1996-11-20	1996 Tournament of Champions quarterfinal game 3.
1	200	no	AROUND THE HOUSE	-	Barbara Mandrell sang about "sleeping single in" one of these, also called a full-sized	a double bed	1996-11-20	1996 Tournament of Champions quarterfinal game 3.
1	300	no	AROUND THE HOUSE	-	From a Latin word for bacon, it's a pantry or cellar in which food is stored	Larder	1996-11-20	1996 Tournament of Champions quarterfinal game 3.
1	400	no	AROUND THE HOUSE	-	Room in which you're most likely to find a salamander, a poacher & a savarin	Kitchen	1996-11-20	1996 Tournament of Champions quarterfinal game 3.
1	500	no	AROUND THE HOUSE	-	From Old French for watchtower, it's a room under a sloping roof, often rented by starving artists	Garret	1996-11-20	1996 Tournament of Champions quarterfinal game 3.
1	100	no	TOUGH NURSERY RHYMES	-	An early version had 4 & 20 naughty boys in a pie; it was changed to these feathered friends	Blackbirds	1996-11-20	1996 Tournament of Champions quarterfinal game 3.
1	200	no	TOUGH NURSERY RHYMES	-	According to the rhyme, she had a little crook	Little Bo Peep	1996-11-20	1996 Tournament of Champions quarterfinal game 3.
1	300	no	TOUGH NURSERY RHYMES	-	Webster's defines this 6-letter word as a low seat; Chambers' defines it as a mound	Tuffet	1996-11-20	1996 Tournament of Champions quarterfinal game 3.
1	400	no	TOUGH NURSERY RHYMES	-	These two fruits, "say the bells of St. Clement's\"	oranges & lemons	1996-11-20	1996 Tournament of Champions quarterfinal game 3.
1	500	no	TOUGH NURSERY RHYMES	-	Completes "As your bright and tiny spark lights the traveler in the dark, though I know not what you are\"	\"Twinkle, Twinkle, Little Star\"	1996-11-20	1996 Tournament of Champions quarterfinal game 3.
1	100	no	PEOPLE	-	In July of 1996 an era in baseball ended when this Dodgers manager retired after 20 seasons	Tommy Lasorda	1996-11-20	1996 Tournament of Champions quarterfinal game 3.
1	200	no	PEOPLE	-	This Nation of Islam leader formerly went by the name Louis X	Louis Farrakhan	1996-11-20	1996 Tournament of Champions quarterfinal game 3.
1	300	no	PEOPLE	-	This actress, who stopped traffic in "It Happened One Night", passed away in 1996	Claudette Colbert	1996-11-20	1996 Tournament of Champions quarterfinal game 3.
1	500	yes	PEOPLE	-	Bob Kerrey & J. James Exon, senators from this state, have also served as its governor	Nebraska	1996-11-20	1996 Tournament of Champions quarterfinal game 3.
1	500	no	PEOPLE	-	After leaving China in 1935, this architect studied at M.I.T. & became a U.S. citizen in 1954	I.M. Pei	1996-11-20	1996 Tournament of Champions quarterfinal game 3.
1	100	no	CROSSWORD CLUES "R\"	-	Skating venue             (4)	Rink	1996-11-20	1996 Tournament of Champions quarterfinal game 3.
1	200	no	CROSSWORD CLUES "R\"	-	Seismic scale             (7)	Richter	1996-11-20	1996 Tournament of Champions quarterfinal game 3.
1	300	no	CROSSWORD CLUES "R\"	-	Knee jerk            (6)	Reflex	1996-11-20	1996 Tournament of Champions quarterfinal game 3.
1	400	no	CROSSWORD CLUES "R\"	-	Musical mass for the dead            (7)	Requiem	1996-11-20	1996 Tournament of Champions quarterfinal game 3.
1	500	no	CROSSWORD CLUES "R\"	-	Painter Pierre Auguste            (6)	Renoir	1996-11-20	1996 Tournament of Champions quarterfinal game 3.
2	200	no	THE 1970s	-	In 1977 Bank of America changed the name of its Bank Americard to this 4-letter word	Visa	1996-11-20	1996 Tournament of Champions quarterfinal game 3.
2	400	no	THE 1970s	-	In June of 1970, fighting between Israel & Syria reached new heights on these heights	The Golan Heights	1996-11-20	1996 Tournament of Champions quarterfinal game 3.
2	600	no	THE 1970s	-	Shah Mohammed Reza Pahlevi left Iran on vacation January 16, 1979, and 2 weeks later, this man returned from exile	Ayatollah Khomeini	1996-11-20	1996 Tournament of Champions quarterfinal game 3.
2	800	no	THE 1970s	-	Presidents re-elected in 1971 include South Korea's Park Chung Hee & this country's Nguyen Van Thieu	South Vietnam	1996-11-20	1996 Tournament of Champions quarterfinal game 3.
2	1000	yes	THE 1970s	-	The Senate Watergate Committee was also called this, after the senator who headed it	The Ervin Committee	1996-11-20	1996 Tournament of Champions quarterfinal game 3.
2	200	no	SHAKESPEARE	-	Near the end of this tragedy, Lodovico tells Gratiano to "seize upon the fortunes of the Moor\"	\"Othello\"	1996-11-20	1996 Tournament of Champions quarterfinal game 3.
2	400	no	SHAKESPEARE	-	In this play's first scene, Bernardo says, "Tis' now struck twelve and a ghost appears soon after\"	\"Hamlet\"	1996-11-20	1996 Tournament of Champions quarterfinal game 3.
2	600	no	SHAKESPEARE	-	Prospero's first line in this play is "Be collected - no more amazement\"	\"The Tempest\"	1996-11-20	1996 Tournament of Champions quarterfinal game 3.
2	800	no	SHAKESPEARE	-	When Benedict says "Come, bid me do anything for thee", she says "Much ado - kill Claudio\"	Beatrice	1996-11-20	1996 Tournament of Champions quarterfinal game 3.
2	1000	no	SHAKESPEARE	-	He's the king of the fairies in medieval legend as well as in "A Midsummer Nights' Dream\"	Oberon	1996-11-20	1996 Tournament of Champions quarterfinal game 3.
2	200	no	PHYSICS	-	Quartz is more effective than glass for making lenses for this kind of light, UV for short	Ultraviolet	1996-11-20	1996 Tournament of Champions quarterfinal game 3.
2	400	no	PHYSICS	-	A fuel cell converts chemicals directly into this type of energy	Electrical	1996-11-20	1996 Tournament of Champions quarterfinal game 3.
2	600	no	PHYSICS	-	Fluid dynamics is divided into aerodynamics, the study of gases in motion, & this study of liquids in motion	Hydrodynamics	1996-11-20	1996 Tournament of Champions quarterfinal game 3.
2	800	no	PHYSICS	-	This radioactive metal is the heaviest naturally occuring element	Uranium	1996-11-20	1996 Tournament of Champions quarterfinal game 3.
2	1000	no	PHYSICS	-	Robert Bunsen could identify an element by examining this, the pattern of wavelengths its light makes	spectrum	1996-11-20	1996 Tournament of Champions quarterfinal game 3.
2	200	no	THE CARIBBEAN	-	If you visit the Turks & Caicos Islands, you may see Jojo, a friendly bottlenosed one of these mammals	Dolphin	1996-11-20	1996 Tournament of Champions quarterfinal game 3.
2	400	no	THE CARIBBEAN	-	Montserrat is the Caribbean's "Emerald Isle" & this plant is stamped on your passport when you arrive	The Shamrock	1996-11-20	1996 Tournament of Champions quarterfinal game 3.
2	600	no	THE CARIBBEAN	-	The name of this Jamaican resort means "eight rivers", but originated as a corruption of Choreras	Ocho Rios	1996-11-20	1996 Tournament of Champions quarterfinal game 3.
2	800	no	THE CARIBBEAN	-	Willemstad is the capital of this island known for a famous liqueur	Curacao	1996-11-20	1996 Tournament of Champions quarterfinal game 3.
2	800	yes	THE CARIBBEAN	-	The Musee Volcanologique on this island displays relics from the 1902 volcanic eruption	Martinique	1996-11-20	1996 Tournament of Champions quarterfinal game 3.
2	200	no	CURRENT KINGS	-	This Jordanian king is a direct descendant of the prophet Mohammed	King Hussein	1996-11-20	1996 Tournament of Champions quarterfinal game 3.
2	400	no	CURRENT KINGS	-	In 1976 Carl XVI Gustaf of this country married Sylvia Sommerlath, a West German commoner	Sweden	1996-11-20	1996 Tournament of Champions quarterfinal game 3.
2	600	no	CURRENT KINGS	-	Albert II, who succeeded Baudoin I as king of this country, had been expected to refuse the throne	Belgium	1996-11-20	1996 Tournament of Champions quarterfinal game 3.
2	800	no	CURRENT KINGS	-	This current king became Saudi minister of education in 1953	King Fahd	1996-11-20	1996 Tournament of Champions quarterfinal game 3.
2	1000	no	CURRENT KINGS	-	In 1986, Prince Makhosetwe was crowned King Mswati III of this landlocked African country	Swaziland	1996-11-20	1996 Tournament of Champions quarterfinal game 3.
2	200	no	NOVEL VOCABULARY	-	Popular in 1830s England, "gonof", a slang term for pickpocket, appears in his novel "Bleak House\"	Charles Dickens	1996-11-20	1996 Tournament of Champions quarterfinal game 3.
2	400	no	NOVEL VOCABULARY	-	The word "fairlings" means presents bought at a fair in his novel "Tess of the d'Urbervilles\"	Thomas Hardy	1996-11-20	1996 Tournament of Champions quarterfinal game 3.
2	600	no	NOVEL VOCABULARY	-	This author used the word "eleemosynary", which means charitable, in the 1st line of "Tom Jones\"	Henry Fielding	1996-11-20	1996 Tournament of Champions quarterfinal game 3.
2	800	no	NOVEL VOCABULARY	-	He invented words such as "vlossyhair" for "Finnegan's Wake"; vlossy is the Polish word for hair	James Joyce	1996-11-20	1996 Tournament of Champions quarterfinal game 3.
2	1000	no	NOVEL VOCABULARY	-	Title character who says, "Here I am noble, I am Boyer", meaning he belongs to a privileged class in Romania	Count Dracula	1996-11-20	1996 Tournament of Champions quarterfinal game 3.
3	0	no	THE MIDWEST	-	Of the 4 states that border Lake Michigan, the one whose name is not derived from a Native American word	Indiana	1996-11-20	1996 Tournament of Champions quarterfinal game 3.
1	100	no	HISTORY	-	This volunteer cavalry unit organized by Teddy Roosevelt included miners, cowboys & college athletes	the Rough Riders	1996-11-21	1996 Tournament of Champions quarterfinal game 4.
1	200	no	HISTORY	-	Around 122 A.D. this emperor ordered a wall built to separate the Romans from the Barbarians	Hadrian	1996-11-21	1996 Tournament of Champions quarterfinal game 4.
1	300	no	HISTORY	-	The Yi dynasty ruled this country from 1392 until its annexation by Japan in 1910	Korea	1996-11-21	1996 Tournament of Champions quarterfinal game 4.
1	400	no	HISTORY	-	The Peace of Westphalia in 1648 ended this numerical war	Thirty Years' War	1996-11-21	1996 Tournament of Champions quarterfinal game 4.
1	600	yes	HISTORY	-	The Mau Mau Rebellion, which began in 1952, was an uprising against British rule in this African country	Kenya	1996-11-21	1996 Tournament of Champions quarterfinal game 4.
1	100	no	TV ACTORS & ROLES	-	This "Family Ties" star now has political ties as NYC's deputy mayor on "Spin City\"	Michael J. Fox	1996-11-21	1996 Tournament of Champions quarterfinal game 4.
1	200	no	TV ACTORS & ROLES	-	Showing his flair for both comedy & drama, he won Emmys for "All in the Family" & "In the Heat of the Night\"	Carroll O'Connor	1996-11-21	1996 Tournament of Champions quarterfinal game 4.
1	300	no	TV ACTORS & ROLES	-	Once a P.I., in 1996 he cozied up with Courteney Cox on "Friends\"	Tom Selleck	1996-11-21	1996 Tournament of Champions quarterfinal game 4.
1	400	no	TV ACTORS & ROLES	-	Norman Buntz on "Hill Street Blues"; now he's Andy Sipowicz on "NYPD Blue\"	Dennis Franz	1996-11-21	1996 Tournament of Champions quarterfinal game 4.
1	500	no	TV ACTORS & ROLES	-	This actor, best known for playing Mr. Mooney on "The Lucy Show", passed away in 1995	Gale Gordon	1996-11-21	1996 Tournament of Champions quarterfinal game 4.
1	100	no	MYTHOLOGY	-	For a while, everything he touched turned to gold, including his daughter	Midas	1996-11-21	1996 Tournament of Champions quarterfinal game 4.
1	200	no	MYTHOLOGY	-	Jason died in his old age when the prow of this ship fell on him	the Argo	1996-11-21	1996 Tournament of Champions quarterfinal game 4.
1	300	no	MYTHOLOGY	-	These three goddesses who controlled human destiny were called "Moirae" in Greek & "Parcae" in Latin	the Fates	1996-11-21	1996 Tournament of Champions quarterfinal game 4.
1	400	no	MYTHOLOGY	-	These attendants of Dionysus, part man & part animal, were famous for chasing nymphs	satyrs	1996-11-21	1996 Tournament of Champions quarterfinal game 4.
1	500	no	MYTHOLOGY	-	For a fee of one obol, he ferried the souls of the dead across the river Styx into Hades	Charon	1996-11-21	1996 Tournament of Champions quarterfinal game 4.
1	100	no	ON THE INTERNET	-	www.si.edu doesn't get you into Sports Illustrated, but into this D.C. institution	the Smithsonian Institution	1996-11-21	1996 Tournament of Champions quarterfinal game 4.
1	200	no	ON THE INTERNET	-	Appropriately, web pages abound devoted to this female star of "The Net\"	Sandra Bullock	1996-11-21	1996 Tournament of Champions quarterfinal game 4.
1	300	no	ON THE INTERNET	-	This entrepreneur's Taj Mahal & Castle have their own web pages	Donald Trump	1996-11-21	1996 Tournament of Champions quarterfinal game 4.
1	400	no	ON THE INTERNET	-	At the end of a domain name, .nl would mean this country	the Netherlands	1996-11-21	1996 Tournament of Champions quarterfinal game 4.
1	500	no	ON THE INTERNET	-	Broadway composer whose "web" site name is "reallyuseful\"	Andrew Lloyd Webber	1996-11-21	1996 Tournament of Champions quarterfinal game 4.
1	100	no	STATE CAPITALS	-	It's part of a metropolitan area that includes Boulder	Denver	1996-11-21	1996 Tournament of Champions quarterfinal game 4.
1	200	no	STATE CAPITALS	-	On an isthmus between lakes Mendota & Monona, it's Wisconsin's 2nd largest city	Madison	1996-11-21	1996 Tournament of Champions quarterfinal game 4.
1	300	no	STATE CAPITALS	-	If you drove to this state capital, you'd find it's an anagram of one of the words in this answer	Dover (from DROVE)	1996-11-21	1996 Tournament of Champions quarterfinal game 4.
1	400	no	STATE CAPITALS	-	To see the grave of Daniel Boone, you have to blaze a trail to this capital	Frankfort	1996-11-21	1996 Tournament of Champions quarterfinal game 4.
1	500	no	STATE CAPITALS	-	There's an annual dogsled race in this capital of the 4th largest state in the U.S.	Helena, Montana	1996-11-21	1996 Tournament of Champions quarterfinal game 4.
1	100	no	\"C" CREATURES	-	They're integral to New England & Manhattan-style chowder	clams	1996-11-21	1996 Tournament of Champions quarterfinal game 4.
1	200	no	\"C" CREATURES	-	Some 350 species of this creature form the Great Barrier Reef	coral	1996-11-21	1996 Tournament of Champions quarterfinal game 4.
1	300	no	\"C" CREATURES	-	These tasty freshwater crustaceans resemble small lobsters	crawfish (or crayfish)	1996-11-21	1996 Tournament of Champions quarterfinal game 4.
