round	value	daily_double	category	comments	answer	question	air_date	notes
2	400	no	APOSTLES	-	Jesus told him, "Fear not.  From henceforth thou shalt catch men\"	Simon Peter	1995-11-21	1995 Tournament of Champions semifinal game 2.
2	600	no	APOSTLES	-	Jesus found him sitting at the receipt of custom, which means collecting taxes	Matthew	1995-11-21	1995 Tournament of Champions semifinal game 2.
2	800	no	APOSTLES	-	Considered the first called, he's also alphabetically first on the lists in the New Testament	Andrew	1995-11-21	1995 Tournament of Champions semifinal game 2.
2	1000	no	APOSTLES	-	Jesus called the brothers James & John "Boanerges", "sons of" this weather word	thunder	1995-11-21	1995 Tournament of Champions semifinal game 2.
2	200	no	OBSERVATORIES	-	Located on Salisbury Plain, Wiltshire, England, it may have been built as early as 2800 B.C.	Stonehenge	1995-11-21	1995 Tournament of Champions semifinal game 2.
2	400	no	OBSERVATORIES	-	At the Paris observatory in the 1670s, the speed of this was calculated as 140,000 miles per second	Light	1995-11-21	1995 Tournament of Champions semifinal game 2.
2	600	no	OBSERVATORIES	-	With a 40-inch lens, a telescope at the Yerkes Observatory in Wisconsin is the largest of this type	Refracting Telescope	1995-11-21	1995 Tournament of Champions semifinal game 2.
2	800	no	OBSERVATORIES	-	This Pasadena institute operates the Big Bear Solar Observatory in California	Caltech	1995-11-21	1995 Tournament of Champions semifinal game 2.
2	1000	no	OBSERVATORIES	-	The world's largest reflector telescope is the 236-inch unit at Zelenchukskaya in this Russian mountain range	Caucasus	1995-11-21	1995 Tournament of Champions semifinal game 2.
2	200	no	THE CIVIL WAR	-	This Civil War photographer studied photography with Samuel F.B. Morse	Mathew Brady	1995-11-21	1995 Tournament of Champions semifinal game 2.
2	400	no	THE CIVIL WAR	-	On Feb. 4, 1861 the Confederacy began setting up its government in this city	Montgomery, Alabama	1995-11-21	1995 Tournament of Champions semifinal game 2.
2	600	no	THE CIVIL WAR	-	At the 1st battle of this creek, Gen. Thomas Jackson received the nickname "Stonewall\"	Bull Run	1995-11-21	1995 Tournament of Champions semifinal game 2.
2	800	no	THE CIVIL WAR	-	On July 3, 1863, Lee ordered George Pickett's division to charge up this ridge at Gettysburg	Cemetery Ridge	1995-11-21	1995 Tournament of Champions semifinal game 2.
2	1000	no	THE CIVIL WAR	-	23,000 casualties were suffered at the battle of Pittsburg Landing, also known by this name	Shiloh	1995-11-21	1995 Tournament of Champions semifinal game 2.
2	200	no	GREAT SCOTS	-	This telephone inventor was born in Edinburgh, Scotland in 1847	Alexander Graham Bell	1995-11-21	1995 Tournament of Champions semifinal game 2.
2	400	no	GREAT SCOTS	-	Having no heirs when he died in 1931, this tea merchant left most of his estate to Glasgow charities	Sir Thomas Lipton	1995-11-21	1995 Tournament of Champions semifinal game 2.
2	600	no	GREAT SCOTS	-	He spent the latter part of 1773 touring the Hebrides with Samuel Johnson	James Boswell	1995-11-21	1995 Tournament of Champions semifinal game 2.
2	800	no	GREAT SCOTS	-	In 1787 this philosopher & economist was named lord rector of the University of Glasgow	Adam Smith	1995-11-21	1995 Tournament of Champions semifinal game 2.
2	500	yes	GREAT SCOTS	-	This cabinet maker's last name was originally spelled like the musical instrument	Duncan Phyfe	1995-11-21	1995 Tournament of Champions semifinal game 2.
3	0	no	LITERARY CHARACTERS	-	This character in an 1838 novel was based on Ikey Solomon, a British thief & fence	Fagin	1995-11-21	1995 Tournament of Champions semifinal game 2.
1	100	no	FOREIGN AUTHORS	-	This author of "Around the World in Eighty Days" also wrote librettos for operettas	Jules Verne	1995-11-22	1995 Tournament of Champions semifinal game 3.
1	200	no	FOREIGN AUTHORS	-	Nikos Kazantzakis continued the adventures of this Homeric hero in a 33,333-line sequel	Odysseus	1995-11-22	1995 Tournament of Champions semifinal game 3.
1	300	no	FOREIGN AUTHORS	-	After his return to Russia in 1994, this former dissident was given his own TV talk show	Aleksandr Solzhenitsyn	1995-11-22	1995 Tournament of Champions semifinal game 3.
1	400	no	FOREIGN AUTHORS	-	Although he spent most of his life in Prague, Franz Kafka spoke & wrote in this language	German	1995-11-22	1995 Tournament of Champions semifinal game 3.
1	500	no	FOREIGN AUTHORS	-	Most of Nadine Gordimer's novels including "July's People" are set in this country where she grew up	South Africa	1995-11-22	1995 Tournament of Champions semifinal game 3.
1	100	no	FISH	-	The rainbow variety of this fish is part of the same genus as the Atlantic salmon	Trout	1995-11-22	1995 Tournament of Champions semifinal game 3.
1	200	no	FISH	-	These snakelike fish constitute the order Anguilliformes	Eels	1995-11-22	1995 Tournament of Champions semifinal game 3.
1	300	no	FISH	-	Farming of the channel species of this fish is a rapidly growing business in the southern U.S.	Catfish	1995-11-22	1995 Tournament of Champions semifinal game 3.
1	400	no	FISH	-	These aggressive aquarium fish are native to Thailand's clear but weedy waters	Fighting fish	1995-11-22	1995 Tournament of Champions semifinal game 3.
1	500	no	FISH	-	This fish is called a  muskie for short	muskellunge	1995-11-22	1995 Tournament of Champions semifinal game 3.
1	100	no	NATIONAL MONUMENTS	-	Little Big Horn Battlefield National Monument is located south of Hardin in this state	Montana	1995-11-22	1995 Tournament of Champions semifinal game 3.
1	200	no	NATIONAL MONUMENTS	-	The USA's largest national monument, this state's Misty Fjords, consists of glaciers & long, deep fjords	Alaska	1995-11-22	1995 Tournament of Champions semifinal game 3.
1	300	no	NATIONAL MONUMENTS	-	In 1948 a replica of the log cabin in which this black educator was born was constructed at his memorial	Booker T. Washington	1995-11-22	1995 Tournament of Champions semifinal game 3.
1	400	no	NATIONAL MONUMENTS	-	This Wyoming formation has a base diameter of about 1,000 feet & a summit diameter of about 275 feet	Devils Tower	1995-11-22	1995 Tournament of Champions semifinal game 3.
1	500	no	NATIONAL MONUMENTS	-	Arizona's Canyon De Chelly National Monument lies within this Indian reservation	Navajo	1995-11-22	1995 Tournament of Champions semifinal game 3.
1	100	no	SPORTS	-	On July 9, 1922 this future movie Tarzan became the first to swim the 100-meter freestyle in under a minute	Johnny Weissmuller	1995-11-22	1995 Tournament of Champions semifinal game 3.
1	200	no	SPORTS	-	Kim Zmeskal & Shannon Miller are the only U.S. women to win the all-around title at these world championships	Gymnastics	1995-11-22	1995 Tournament of Champions semifinal game 3.
1	300	no	SPORTS	-	Of the four Grand Slam golf tournaments, it's the only one played outside the U.S.	British Open	1995-11-22	1995 Tournament of Champions semifinal game 3.
1	400	no	SPORTS	-	With a capacity of 63,000, this San Francisco ballpark is the National League's largest	Candlestick Park	1995-11-22	1995 Tournament of Champions semifinal game 3.
1	500	no	SPORTS	-	The first to win this Patriots' Day event was John McDermott in 1897	Boston Marathon	1995-11-22	1995 Tournament of Champions semifinal game 3.
1	100	no	19th CENTURY AMERICA	-	In May of 1873 the Post Office issued postcards with postage of this value	One cent	1995-11-22	1995 Tournament of Champions semifinal game 3.
1	200	no	19th CENTURY AMERICA	-	In February of 1895 the U.S. reserves of this were down to a dangerously low $41 million dollars	Gold	1995-11-22	1995 Tournament of Champions semifinal game 3.
1	300	no	19th CENTURY AMERICA	-	In 1804, this vice president ran for governor of New York, and lost	Aaron Burr	1995-11-22	1995 Tournament of Champions semifinal game 3.
1	500	yes	19th CENTURY AMERICA	-	Davy Crockett was in this city March 6, 1836	San Antonio (site of the Alamo)	1995-11-22	1995 Tournament of Champions semifinal game 3.
1	500	no	19th CENTURY AMERICA	-	During an 1840 speaking tour in England, he persuaded thousands to emigrate to Nauvoo, Illinois	Brigham Young	1995-11-22	1995 Tournament of Champions semifinal game 3.
1	100	no	\"O" & "OS\"	(Alex: The correct response will either begin with "O" or it will begin with "OS".)	Synonym for antonym	Opposite	1995-11-22	1995 Tournament of Champions semifinal game 3.
1	200	no	\"O" & "OS\"	(Alex: The correct response will either begin with "O" or it will begin with "OS".)	Dog school	obedience	1995-11-22	1995 Tournament of Champions semifinal game 3.
1	300	no	\"O" & "OS\"	(Alex: The correct response will either begin with "O" or it will begin with "OS".)	This Egyptian god's many burial places were considered sacred ground	Osiris	1995-11-22	1995 Tournament of Champions semifinal game 3.
1	400	no	\"O" & "OS\"	(Alex: The correct response will either begin with "O" or it will begin with "OS".)	In 451 these Teutonic tribesmen joined with Attila in his expedition against Gaul	Ostrogoths	1995-11-22	1995 Tournament of Champions semifinal game 3.
1	500	no	\"O" & "OS\"	(Alex: The correct response will either begin with "O" or it will begin with "OS".)	The two Greek letters that fit this category	Omega & Omicron	1995-11-22	1995 Tournament of Champions semifinal game 3.
2	200	no	FIRST LADIES	-	This second wife of Ronald Reagan was born Anne Frances Robbins	Nancy Davis Reagan	1995-11-22	1995 Tournament of Champions semifinal game 3.
2	400	no	FIRST LADIES	-	In the 1940s she invested part of her inheritance in radio station KTBC in Austin	Lady Bird Johnson	1995-11-22	1995 Tournament of Champions semifinal game 3.
2	600	no	FIRST LADIES	-	In 1890 at age 5, she met her future husband in an Independence, Missouri Sunday school class	Bess Truman	1995-11-22	1995 Tournament of Champions semifinal game 3.
2	800	no	FIRST LADIES	-	While first lady, she arranged the White House wedding of her stepdaughter Alice in 1906	Edith Roosevelt	1995-11-22	1995 Tournament of Champions semifinal game 3.
2	1000	no	FIRST LADIES	-	This first lady died in 1944 & was buried in West Branch, Iowa	Lou Henry Hoover	1995-11-22	1995 Tournament of Champions semifinal game 3.
2	200	no	BODIES OF WATER	-	The temperature & salinity of this smallest ocean vary as the ice cover freezes & melts	Arctic Ocean	1995-11-22	1995 Tournament of Champions semifinal game 3.
2	400	no	BODIES OF WATER	-	U.S. Naval personnel in Cuba call it "Gitmo" for short	Guantanamo Bay	1995-11-22	1995 Tournament of Champions semifinal game 3.
2	600	no	BODIES OF WATER	-	It separates Tierra del Fuego from the tip of the South American mainland	Straits of Magellan	1995-11-22	1995 Tournament of Champions semifinal game 3.
2	800	no	BODIES OF WATER	-	Site of a massive oil spill in 1989, it was named for the third son of King George III	Prince William Sound	1995-11-22	1995 Tournament of Champions semifinal game 3.
2	1000	yes	BODIES OF WATER	-	Ciudad Bolivar & Ciudad Guayana are the major cities on this river	Orinoco	1995-11-22	1995 Tournament of Champions semifinal game 3.
2	200	no	THEATRE	-	A Catholic woman & a Protestant man fall in love in "Remembrance", set in this Northern Ireland capital	Belfast	1995-11-22	1995 Tournament of Champions semifinal game 3.
2	400	no	THEATRE	-	This Norwegian wrote his 1866 play "Brand" in rhyming verse	Henrik Ibsen	1995-11-22	1995 Tournament of Champions semifinal game 3.
2	600	no	THEATRE	-	This Greek-American diva is the leading character in Terrence McNally's play "Master Class\"	Maria Callas	1995-11-22	1995 Tournament of Champions semifinal game 3.
2	800	no	THEATRE	-	\"Edward II", his play about a murdered king, premiered around 1592; sadly, he was killed in 1593	Christopher Marlowe	1995-11-22	1995 Tournament of Champions semifinal game 3.
2	1000	no	THEATRE	-	A man named Berenger appears in several of his plays including "Rhinoceros" & "Exit the King\"	Eugène Ionesco	1995-11-22	1995 Tournament of Champions semifinal game 3.
2	200	no	TRANSPORTATION	-	Not surprisingly, there are more motor vehicles registered in this state than any other	California	1995-11-22	1995 Tournament of Champions semifinal game 3.
2	400	no	TRANSPORTATION	-	The name of this form of transportation comes from a Latin word meaning "for all\"	Omnibus	1995-11-22	1995 Tournament of Champions semifinal game 3.
2	600	no	TRANSPORTATION	-	In 1910, it became the first type of aircraft to offer commercial passenger service	Dirigible	1995-11-22	1995 Tournament of Champions semifinal game 3.
2	800	no	TRANSPORTATION	-	Completed in 1916, this Russian railroad is the longest in the world	Trans-Siberian Railroad	1995-11-22	1995 Tournament of Champions semifinal game 3.
2	1000	no	TRANSPORTATION	-	In 1994 this ill-fated Italian cruise ship sank off the coast of Somalia	Achille Lauro	1995-11-22	1995 Tournament of Champions semifinal game 3.
2	200	no	HALF-BROTHERS	-	Soon after his father's death in 1743, he went to live with half-brother Lawrence at Mount Vernon	George Washington	1995-11-22	1995 Tournament of Champions semifinal game 3.
2	400	no	HALF-BROTHERS	-	Michael Seeger, half-brother of this American folk singer, was a founder of the New Lost City Ramblers	Pete Seeger	1995-11-22	1995 Tournament of Champions semifinal game 3.
2	600	no	HALF-BROTHERS	-	Cato the Younger was half-brother of Servilia, mother of this chief assassin of Julius Caesar	Brutus	1995-11-22	1995 Tournament of Champions semifinal game 3.
2	1000	yes	HALF-BROTHERS	-	She was involved in an amorous episode with Thomas Seymour during the reign of her half-brother Edward VI	Queen Elizabeth I	1995-11-22	1995 Tournament of Champions semifinal game 3.
2	1000	no	HALF-BROTHERS	-	This third king of Israel succeeded to the throne after half-brother Adonijah tried to seize it	Solomon	1995-11-22	1995 Tournament of Champions semifinal game 3.
2	200	no	THE ELEMENTS	-	The CD in your CD player  doesn't contain this element, Cd, but the batteries running it might	cadmium	1995-11-22	1995 Tournament of Champions semifinal game 3.
2	400	no	THE ELEMENTS	-	Its atomic number is 28, but we think it would have made more sense if it was 5	Nickel	1995-11-22	1995 Tournament of Champions semifinal game 3.
2	600	no	THE ELEMENTS	-	Compounds featuring this element are used to treat the most common type of anemia	Iron	1995-11-22	1995 Tournament of Champions semifinal game 3.
2	800	no	THE ELEMENTS	-	Holmium was named by Per Teodor Cleve for this, his hometown	Stockholm	1995-11-22	1995 Tournament of Champions semifinal game 3.
2	1000	no	THE ELEMENTS	-	Noble gas whose name is from the Greek word for "sun\"	Helium	1995-11-22	1995 Tournament of Champions semifinal game 3.
3	0	no	THE OSCARS	-	2 of the 5 actors before Tom Hanks to win 2 Best Actor Oscars	(2 of) Marlon Brando, Gary Cooper, Dustin Hoffman, Fredric March & Spencer Tracy	1995-11-22	1995 Tournament of Champions semifinal game 3.
1	100	no	AMERICAN HISTORY	-	On October 20, 1803, the senate ratified the treaty for this land acquisition	Louisiana Purchase	1995-11-23	1995 Tournament of Champions final game 1.
1	200	no	AMERICAN HISTORY	-	Benedict Arnold & this man's Green Mountain Boys captured Ticonderoga, May 10, 1775	Ethan Allen	1995-11-23	1995 Tournament of Champions final game 1.
1	300	no	AMERICAN HISTORY	-	In 1866 he became general of the U.S. Army; the first officer so designated	Ulysses S. Grant	1995-11-23	1995 Tournament of Champions final game 1.
1	400	no	AMERICAN HISTORY	-	The name of this anti-Jackson party was introduced to the senate by Henry Clay, April 14, 1834	Whigs	1995-11-23	1995 Tournament of Champions final game 1.
1	500	no	AMERICAN HISTORY	-	In 1843 Daniel Webster resigned as this president's Secretary of State	John Tyler	1995-11-23	1995 Tournament of Champions final game 1.
1	100	no	POTENT POTABLES	-	The lager form of this is stored in casks or vats until free of sediment	beer	1995-11-23	1995 Tournament of Champions final game 1.
1	200	no	POTENT POTABLES	-	This is the most popular Collins drink	a Tom Collins	1995-11-23	1995 Tournament of Champions final game 1.
1	300	no	POTENT POTABLES	-	It's the liquor in a Moscow mule, a cocktail developed by Smirnoff in 1946	vodka	1995-11-23	1995 Tournament of Champions final game 1.
1	400	no	POTENT POTABLES	-	For this cocktail, the rim of the glass is usually dipped in lime juice and salt	a margarita	1995-11-23	1995 Tournament of Champions final game 1.
1	500	no	POTENT POTABLES	-	Jerez de la Frontera is the center of trade in this Spanish wine	Sherry	1995-11-23	1995 Tournament of Champions final game 1.
1	100	no	BROADWAY SONGS	-	\"In short, there's simply not, a more congenial spot for happily ever aftering than here in" this place	Camelot	1995-11-23	1995 Tournament of Champions final game 1.
1	200	no	BROADWAY SONGS	-	In a Jerry Herman song, this woman's name follows "You charm the husk right off of the corn\"	Mame	1995-11-23	1995 Tournament of Champions final game 1.
1	300	no	BROADWAY SONGS	-	\"Track Down This Murderer" is sung near the end of this Andrew Lloyd Webber musical	\"Phantom of the Opera\"	1995-11-23	1995 Tournament of Champions final game 1.
1	400	no	BROADWAY SONGS	-	In a song from "Oklahoma!", this title line follows, "Sweetheart, they're suspecting things\"	\"People will say we're in love\"	1995-11-23	1995 Tournament of Champions final game 1.
1	100	no	THE BODY HUMAN	-	There are 9 cartilages in the larynx, & the largest of them forms this bulge	the Adam's apple	1995-11-23	1995 Tournament of Champions final game 1.
1	200	no	THE BODY HUMAN	-	The dilator muscle enlarges this part of the eye while the sphincter muscle makes it smaller	the pupil	1995-11-23	1995 Tournament of Champions final game 1.
1	300	no	THE BODY HUMAN	-	In a single red blood cell, there are more than 300 million molecules of this iron-rich pigment	hemoglobin	1995-11-23	1995 Tournament of Champions final game 1.
1	400	no	THE BODY HUMAN	-	At the hip joint, this thighbone joins the pelvis	the femur	1995-11-23	1995 Tournament of Champions final game 1.
1	500	no	THE BODY HUMAN	-	The pia mater is the innermost membrane that covers the brain, & this is the outermost layer	the dura mater	1995-11-23	1995 Tournament of Champions final game 1.
1	100	no	FOREIGN CURRENCY	-	In Japan, paper currency in this unit is printed in denominations of 1,000, 5,000 & 10,000	the yen	1995-11-23	1995 Tournament of Champions final game 1.
1	200	no	FOREIGN CURRENCY	-	In 1986 this foreign country issued commemorative coins honoring the Statue of Liberty	France	1995-11-23	1995 Tournament of Champions final game 1.
1	300	no	FOREIGN CURRENCY	-	Prior to 1971, this monetary unit was divided into 20 shillings of 12 pence each	the pound	1995-11-23	1995 Tournament of Champions final game 1.
1	400	no	FOREIGN CURRENCY	-	In this Asian country, a tugrik is equivalent to 100 mongos	Mongolia	1995-11-23	1995 Tournament of Champions final game 1.
1	500	no	FOREIGN CURRENCY	-	It's the monetary unit of Suriname	the (Dutch) guilder	1995-11-23	1995 Tournament of Champions final game 1.
1	100	no	NATIONAL STATUARY HALL	-	This cousin of John Adams represents Massachusetts in the collection	Samuel Adams	1995-11-23	1995 Tournament of Champions final game 1.
1	200	no	NATIONAL STATUARY HALL	-	Jefferson Davis represents this state in the hall	Mississippi	1995-11-23	1995 Tournament of Champions final game 1.
1	300	no	NATIONAL STATUARY HALL	-	This state is represented by a monarch	Hawaii	1995-11-23	1995 Tournament of Champions final game 1.
1	400	no	NATIONAL STATUARY HALL	-	This military officer & author of "Ben-Hur" represents Indiana	Lew Wallace	1995-11-23	1995 Tournament of Champions final game 1.
1	500	no	NATIONAL STATUARY HALL	-	This state is represented by a statue of Thomas Hart Benton	Missouri	1995-11-23	1995 Tournament of Champions final game 1.
2	200	no	ENGLISH LITERATURE	-	This Sir Arthur Conan Doyle tale about a ghostly canine was based on local legend	The Hound of the Baskervilles	1995-11-23	1995 Tournament of Champions final game 1.
2	400	no	ENGLISH LITERATURE	-	Some consider this author's "The History of Henry Esmond" his greatest work, not "Vanity Fair\"	William Makepeace Thackeray	1995-11-23	1995 Tournament of Champions final game 1.
2	600	no	ENGLISH LITERATURE	-	The title of his novel "Far From the Madding Crowd" is found in "Elegy Written in a Country Churchyard\"	Thomas Hardy	1995-11-23	1995 Tournament of Champions final game 1.
2	800	yes	ENGLISH LITERATURE	-	Philip Carey is the central character in this Somerset Maugham novel	Of Human Bondage	1995-11-23	1995 Tournament of Champions final game 1.
2	1000	no	ENGLISH LITERATURE	-	This monumental work by Edward Gibbon covers 13 centuries until the capture of Constantinople	The Decline and Fall of the Roman Empire	1995-11-23	1995 Tournament of Champions final game 1.
2	200	no	PEOPLE	-	His record as the youngest international grand master in chess stood from 1958-1991	Bobby Fischer	1995-11-23	1995 Tournament of Champions final game 1.
2	400	no	PEOPLE	-	In 1995, 8th grader Chris Galeczka won this contest by knowing that Afghanistan is where Pashtu & Dari are spoken	the National Geography Bee	1995-11-23	1995 Tournament of Champions final game 1.
2	600	no	PEOPLE	-	In 1995, for her groundbreaking study of African chimps, she was awarded the Hubbard Medal	Jane Goodall	1995-11-23	1995 Tournament of Champions final game 1.
2	800	no	PEOPLE	-	The daughter of a world champion steer roper, she was the Country Music Association's best Female Vocalist, 1984-1987	Reba McEntire	1995-11-23	1995 Tournament of Champions final game 1.
2	1000	no	PEOPLE	-	In 1993 the Metropolitan Museum presented an exhibition of paintings by this grandson of Sigmund Freud	Lucian Freud	1995-11-23	1995 Tournament of Champions final game 1.
2	200	no	GRAPHIC ARTS	-	Term for the circle that encloses a comic strip character's dialogue	a balloon	1995-11-23	1995 Tournament of Champions final game 1.
2	400	no	GRAPHIC ARTS	-	Typesetters may use the Dvorak layout on one of these; it reduces their finger movements from Qwerty	a keyboard	1995-11-23	1995 Tournament of Champions final game 1.
2	600	no	GRAPHIC ARTS	-	This term refers to printing beyond the edges & trimming back the sheet; first aid isn't required	bleeding	1995-11-23	1995 Tournament of Champions final game 1.
2	800	no	GRAPHIC ARTS	-	Term for non-copyrighted pictures or drawings you can snip out & include in your own work	clip art	1995-11-23	1995 Tournament of Champions final game 1.
2	1000	no	GRAPHIC ARTS	-	A color separator produces four negatives: cyan, magenta, yellow & this color	black	1995-11-23	1995 Tournament of Champions final game 1.
2	200	no	RULERS	-	Many say this country's ruler, Tzu-Chi, gave a deathbed command to have her nephew, the emperor, killed	China	1995-11-23	1995 Tournament of Champions final game 1.
2	400	no	RULERS	-	This emperor for whom a wall is named built a spectacular villa at Tivoli, near Rome	Hadrian	1995-11-23	1995 Tournament of Champions final game 1.
2	600	no	RULERS	-	This country's King Alphonso II was known as "Alphonso El Gordo", which means Alphonso the Fat	Portugal	1995-11-23	1995 Tournament of Champions final game 1.
2	800	no	RULERS	-	This founder of the Capetian Dynasty succeeded his father as duke of the Franks in 956	Hugh Capet	1995-11-23	1995 Tournament of Champions final game 1.
2	1000	no	RULERS	-	As a child during World War II, this current Dutch queen lived in Canada	Beatrix	1995-11-23	1995 Tournament of Champions final game 1.
2	200	no	GOURMET CUISINE	-	The word "malossol" on a caviar label means the roe is preserved with a minimum of this seasoning	salt	1995-11-23	1995 Tournament of Champions final game 1.
2	400	no	GOURMET CUISINE	-	These chocolate confections are so-called because they resemble the fancy fungi of the same name	truffles	1995-11-23	1995 Tournament of Champions final game 1.
2	600	no	GOURMET CUISINE	-	Ancient Romans cultivated these gastropods on farms; fattening them on meal & wine	snails	1995-11-23	1995 Tournament of Champions final game 1.
2	800	no	GOURMET CUISINE	-	Eggs Meyerbeer, named in honor of the composer, is made with these organs the French call reins	kidneys	1995-11-23	1995 Tournament of Champions final game 1.
2	1000	no	GOURMET CUISINE	-	Served with bearnaise sauce, this thick cut of beef is named for a French statesman, not a French castle	Chateaubriand	1995-11-23	1995 Tournament of Champions final game 1.
2	200	no	PHYSICS	-	This element has two crystalline allotropes: diamond & graphite	carbon	1995-11-23	1995 Tournament of Champions final game 1.
2	400	no	PHYSICS	-	These charged, stable elementary particles are present in all atoms in shells around the nucleus	electrons	1995-11-23	1995 Tournament of Champions final game 1.
2	600	no	PHYSICS	-	It's a material such as germanium whose resistivity is midway between a conductor & an insulator	a semiconductor	1995-11-23	1995 Tournament of Champions final game 1.
2	800	no	PHYSICS	-	This force, supposed to act radially outward on a body moving in a curve, is a fictitious force	centrifugal force	1995-11-23	1995 Tournament of Champions final game 1.
2	500	yes	PHYSICS	-	It's the resistance of a fluid to a flow; syrup has a higher one than water	viscosity	1995-11-23	1995 Tournament of Champions final game 1.
3	0	no	ETHICS	-	Aesculapius, Hygeia, Panacea & Apollo are all mentioned in the first line of this	The Hippocratic Oath	1995-11-23	1995 Tournament of Champions final game 1.
1	100	no	STATE CAPITALS	-	Now a state capital, it was the site of a surprise attack December 7, 1941	Honolulu	1995-11-24	1995 Tournament of Champions final game 2.
1	200	no	STATE CAPITALS	-	Basketball's Utah Jazz play their home games in this capital city	Salt Lake City	1995-11-24	1995 Tournament of Champions final game 2.
1	300	no	STATE CAPITALS	-	For 2 months in 1784, it served as the temporary capital of the U.S.; it became New Jersey's capital in 1790	Trenton	1995-11-24	1995 Tournament of Champions final game 2.
1	400	no	STATE CAPITALS	-	You can visit the Last Chance Mining Museum in this capital of "The Last Frontier\"	Juneau, Alaska	1995-11-24	1995 Tournament of Champions final game 2.
1	500	no	STATE CAPITALS	-	Sugar plantations across the Mississippi from this capital form an area known as the "Sugar Bowl of America\"	Baton Rouge	1995-11-24	1995 Tournament of Champions final game 2.
1	100	no	NOTABLE NAMES	-	It's the last name shared by fashion designers Anne & Calvin	Klein	1995-11-24	1995 Tournament of Champions final game 2.
1	200	no	NOTABLE NAMES	-	This sportscaster who gained fame by "telling it like it is" passed away in 1995	Howard Cosell	1995-11-24	1995 Tournament of Champions final game 2.
1	300	no	NOTABLE NAMES	-	This South African president is the son of a Tembu tribal chief	Nelson Mandela	1995-11-24	1995 Tournament of Champions final game 2.
1	400	no	NOTABLE NAMES	-	In 1995 this late senator's daughter Kathleen was sworn in as Lt. Governor of Maryland	Robert Kennedy	1995-11-24	1995 Tournament of Champions final game 2.
1	500	no	NOTABLE NAMES	-	This physicist & author of "A Brief History of Time" was born on the 300th anniversary of Galileo's death	Stephen Hawking	1995-11-24	1995 Tournament of Champions final game 2.
1	100	no	SPACE MISSIONS	-	The U.S. Ranger spacecrafts were designed to crash-land on this heavenly body	Moon	1995-11-24	1995 Tournament of Champions final game 2.
1	200	no	SPACE MISSIONS	-	All the nicknames of the Mercury capsules ended in this number, honoring the first group of astronauts	7	1995-11-24	1995 Tournament of Champions final game 2.
1	300	no	SPACE MISSIONS	-	The largest spacecraft to orbit the Earth was created when the shuttle Atlantis linked with this, June 29, 1995	Mir (the space station)	1995-11-24	1995 Tournament of Champions final game 2.
1	400	no	SPACE MISSIONS	-	Launched May 4, 1989, the Magellan craft arrived at this planet August 10, 1990	Venus	1995-11-24	1995 Tournament of Champions final game 2.
1	1100	yes	SPACE MISSIONS	-	They were the nicknames of Apollo 11's command module & its lunar module	Columbia and Eagle	1995-11-24	1995 Tournament of Champions final game 2.
1	100	no	TV COPS	-	This cop series was syndicated for a while under the title "Badge 714\"	Dragnet	1995-11-24	1995 Tournament of Champions final game 2.
1	200	no	TV COPS	-	He's "NYPD Blue"'s detective Simone	Jimmy Smits	1995-11-24	1995 Tournament of Champions final game 2.
1	300	no	TV COPS	-	Detectives on this comedy series included Dietrich, Yemana, Harris & Fish	Barney Miller	1995-11-24	1995 Tournament of Champions final game 2.
1	400	no	TV COPS	-	This LAPD officer-turned-author came up with the concept for "Police Story\"	Joseph Wambaugh	1995-11-24	1995 Tournament of Champions final game 2.
1	500	no	TV COPS	-	She's detective chief inspector Jane Tennison in the "Prime Suspect" series on PBS	Helen Mirren	1995-11-24	1995 Tournament of Champions final game 2.
1	100	no	FRUITS & VEGETABLES	-	The red & golden apple varieties with this word in their names are the most widely grown in the U.S.	Delicious	1995-11-24	1995 Tournament of Champions final game 2.
1	200	no	FRUITS & VEGETABLES	-	Brabanconne is a garnish made with these miniature cabbages	Brussels Sprouts	1995-11-24	1995 Tournament of Champions final game 2.
1	300	no	FRUITS & VEGETABLES	-	Ogden Nash said of this vegetable, "When it's raw, it develops the jaw, but stewed, is more quietly chewed\"	Celery	1995-11-24	1995 Tournament of Champions final game 2.
1	400	no	FRUITS & VEGETABLES	-	What we usually call this in the United States is actually the netted or nutmeg melon	Cantaloupe	1995-11-24	1995 Tournament of Champions final game 2.
1	500	no	FRUITS & VEGETABLES	-	This bitter plum, the fruit of the blackthorne, is used to make jam & to flavor gin	sloe berry	1995-11-24	1995 Tournament of Champions final game 2.
1	100	no	POLITICAL SCIENTISTS	-	Charles Beard claimed the framers of this 1787 document were motivated by economic self-interests	The Constitution	1995-11-24	1995 Tournament of Champions final game 2.
1	200	no	POLITICAL SCIENTISTS	-	Zbigniew Brzezinski was born in this capital city in 1928	Warsaw	1995-11-24	1995 Tournament of Champions final game 2.
1	300	no	POLITICAL SCIENTISTS	-	Before becoming U.N. Ambassador, she was a foreign policy advisor to the 1980 Reagan campaign	Jeane Kirkpatrick	1995-11-24	1995 Tournament of Champions final game 2.
1	400	no	POLITICAL SCIENTISTS	-	Raymond Aron was a contributor to this Paris daily from 1947-1977	Le Figaro	1995-11-24	1995 Tournament of Champions final game 2.
1	500	no	POLITICAL SCIENTISTS	-	Rexford G. Tugwell was part of this president's "Brain Trust\"	Franklin D. Roosevelt	1995-11-24	1995 Tournament of Champions final game 2.
