round	value	daily_double	category	comments	answer	question	air_date	notes
2	1200	no	I JUST TOOK A DNA TEST	(Alex: Oh, gosh!)	For info on great-great-grandma, genetic data passed on from your mother can be used in the mtDNA test, named for this organelle	mitochondria	2020-01-08	2020 GOAT Tournament
2	3800	yes	I JUST TOOK A DNA TEST	(Alex: Oh, gosh!)	You can learn your ethnicity using DNA in your autosomes, non-sex chromosomes; most people have this many sets of autosomes	22	2020-01-08	2020 GOAT Tournament
2	2000	no	I JUST TOOK A DNA TEST	(Alex: Oh, gosh!)	DNA is composed of nucleotides, which contain 4 nitrogenous bases represented by these 4 letters	A, C, G & T	2020-01-08	2020 GOAT Tournament
2	400	no	POP CULTURE PEOPLE	-	Check out the clue while my DJ revolves it! This '90s rapper actually had a 2nd Top 40 hit: "Play That Funky Music"; still waitin' on 3	Vanilla Ice	2020-01-08	2020 GOAT Tournament
2	800	no	POP CULTURE PEOPLE	-	In 1987, 7'2" Kevin Peter Hall played Harry, who hung with the Hendersons, & this film title guy who was not as friendly with Arnold	Predator	2020-01-08	2020 GOAT Tournament
2	1200	no	POP CULTURE PEOPLE	-	Her post-"Friends" career includes the role of actress Valerie Cherish, trying to make "the comeback" happen	Lisa Kudrow	2020-01-08	2020 GOAT Tournament
2	1600	no	POP CULTURE PEOPLE	-	Feeling regenerated in "Doctor Who", this actress confessed, "Sorry, half an hour ago I was a white-haired Scotsman\"	(Jodie) Whittaker	2020-01-08	2020 GOAT Tournament
2	2000	no	POP CULTURE PEOPLE	-	\"Pretty Baby, You Look So Heavenly" is a chapter title in "Face It", the 2019 memoir by this singing star	Debbie Harry	2020-01-08	2020 GOAT Tournament
2	400	no	\"G"EOGRAPHY	-	Lambeau knows this 118-mile-long inlet that receives the waters of the Fox River	Green Bay	2020-01-08	2020 GOAT Tournament
2	800	no	\"G"EOGRAPHY	-	Apotgan & Dededo are major towns on this island, an unincorporated territory of the U.S. since 1898	Guam	2020-01-08	2020 GOAT Tournament
2	1200	no	\"G"EOGRAPHY	-	Founded in 1531, this capital of a Mexican state bears the name of a province of Spain	Guadalajara	2020-01-08	2020 GOAT Tournament
2	8400	yes	\"G"EOGRAPHY	-	Rhino tracking at the Mokolodi Nature Reserve is something to try on a visit to this capital city	Gaborone	2020-01-08	2020 GOAT Tournament
2	400	no	20-LETTER WORDS	-	It's the adjective used to describe a work only partially based on the writer's life	semiautobiographical	2020-01-08	2020 GOAT Tournament
2	800	no	20-LETTER WORDS	-	EEG for short, it's a record of some of the brain's activity	an electroencephalogram	2020-01-08	2020 GOAT Tournament
2	1200	no	20-LETTER WORDS	-	It's a gathering of protesters to express opposition to the aims of another group of protesters	a counterdemonstration	2020-01-08	2020 GOAT Tournament
2	1600	no	20-LETTER WORDS	-	This "-tion" is the attribution of human qualities to something that is not human	anthropomorphization	2020-01-08	2020 GOAT Tournament
2	2000	no	20-LETTER WORDS	-	This adverb means in a manner not typical of a particular person	uncharacteristically	2020-01-08	2020 GOAT Tournament
2	800	no	GOATS (GREATEST OF ALL TIME)	-	These 2 Agatha Christie characters made a list of "The 30 Greatest Literary Detectives of All Time\"	Hercule Poirot & Jane Marple	2020-01-08	2020 GOAT Tournament
2	1200	no	GOATS (GREATEST OF ALL TIME)	-	Performances like his 1979 "Live in Concert" film made Rolling Stone list him as the greatest stand-up comedian of all time	Richard Pryor	2020-01-08	2020 GOAT Tournament
2	1600	no	GOATS (GREATEST OF ALL TIME)	-	Among the greatest scientific discoveries are electricity, penicillin & this German's quantum theory	Planck	2020-01-08	2020 GOAT Tournament
3	0	no	19th CENTURY LEADERS	-	Tall, lanky Joel Barlow was an ambassador carrying messages between these 2 world leaders, both mocked for being short	Napoleon & Madison	2020-01-08	2020 GOAT Tournament
1	200	no	A MILLION BUCKS AIN'T WHAT IT USED TO BE	(Ken: You're telling us!)	With a million bucks you could have seen 20 million movies at one of these early 1900s theaters, as the name told you	a nickelodeon	2020-01-09	2020 GOAT Tournament
1	400	no	A MILLION BUCKS AIN'T WHAT IT USED TO BE	(Ken: You're telling us!)	In the first sale of a diamond for a mil, in 1969, the parent co. of this French jeweler outbid Richard Burton, then sold it to him	Cartier	2020-01-09	2020 GOAT Tournament
1	600	no	A MILLION BUCKS AIN'T WHAT IT USED TO BE	(Ken: You're telling us!)	In 1957 a million bucks would have paid for a helluva baseball team; this man, No. 24 for the Giants, made $50,000	Willie Mays	2020-01-09	2020 GOAT Tournament
1	800	no	A MILLION BUCKS AIN'T WHAT IT USED TO BE	(Ken: You're telling us!)	In 1938 this first Superman comic cost a dime; now a million bucks will get you a third of one copy	Action Comics	2020-01-09	2020 GOAT Tournament
1	1000	no	A MILLION BUCKS AIN'T WHAT IT USED TO BE	(Ken: You're telling us!)	Probably the USA's only millionaire in 1799 was Elias Derby, who sent the 1st ship from New Eng. to Guangzhou, then called this	Canton	2020-01-09	2020 GOAT Tournament
1	400	no	COMEDIANS	-	Played by this man, salesman-manager David Brent returned in 2016, trying to get his rock band off the ground	Ricky Gervais	2020-01-09	2020 GOAT Tournament
1	600	no	COMEDIANS	-	She does stand-up definitely for adults but voiced Vanellope Von Schweetz in the kids' movie "Wreck-It Ralph\"	Sarah Silverman	2020-01-09	2020 GOAT Tournament
1	1000	no	COMEDIANS	-	In "Dolemite Is My Name", Eddie Murphy tells the story of this entertainer who had a stand-up act of his own back in the day	Rudy Ray Moore	2020-01-09	2020 GOAT Tournament
1	200	no	THE ALPS	-	The peak known as the Mönch ("monk") stands between the Jungfrau ("maiden") & the Eiger, this type of creature in English	ogre	2020-01-09	2020 GOAT Tournament
1	600	no	THE ALPS	-	Forming part of France's frontier with Italy, it's the highest peak in the Alps	Mont Blanc	2020-01-09	2020 GOAT Tournament
1	800	no	THE ALPS	-	The Alps are the source of many major rivers including the Rhine, the Rhone & this 405-mile waterway that flows to the Adriatic	the Po	2020-01-09	2020 GOAT Tournament
1	1400	yes	THE ALPS	-	Thought to be 5,300 years old, a mummified Neolithic "iceman" given this first name was found in the Alps in 1991	Ötzi	2020-01-09	2020 GOAT Tournament
1	200	no	I'M NOT WEARING ANY PANTS	-	The name of this ancient garment from a single piece of cloth is related to the Latin word for "to cover\"	a toga	2020-01-09	2020 GOAT Tournament
1	400	no	I'M NOT WEARING ANY PANTS	-	In the 17th century the belted plaid developed into this garment	a kilt	2020-01-09	2020 GOAT Tournament
1	600	no	I'M NOT WEARING ANY PANTS	-	Basically a belt plus a front flap, it was a simple garment for men in Ancient Egypt; Tarzan makes one from deerskin	a loincloth	2020-01-09	2020 GOAT Tournament
1	800	no	I'M NOT WEARING ANY PANTS	-	Worn by men & women, the chiton was a long tunic dating back to this ancient Greek period, also a word for "outmoded\"	archaic	2020-01-09	2020 GOAT Tournament
1	200	no	PREQUELS & SEQUELS	-	After becoming heir to a chocolate factory, Charlie goes on another adventure, this time in a "great glass" one of these	an elevator	2020-01-09	2020 GOAT Tournament
1	400	no	PREQUELS & SEQUELS	-	Set for release in 2020 is Suzanne Collins' "The Ballad of Songbirds and Snakes", a prequel to this series	The Hunger Games	2020-01-09	2020 GOAT Tournament
1	600	no	PREQUELS & SEQUELS	-	Elmore Leonard brought back former loan shark Chili Palmer in "Be Cool", his sequel to this bestseller	Get Shorty	2020-01-09	2020 GOAT Tournament
1	800	no	PREQUELS & SEQUELS	-	Edited by the author's son Christopher & published in 1977, it's a history of Middle-earth before "Lord of the Rings\"	Silmarillion	2020-01-09	2020 GOAT Tournament
1	1000	no	PREQUELS & SEQUELS	-	In 1847 Herman Melville published this sequel to "Typee" subtitled "A Narrative of Adventures in the South Seas\"	Omoo	2020-01-09	2020 GOAT Tournament
1	200	no	BUY A VOWEL	-	Add a vowel to what brevity is the soul of & get a verb meaning to cool your heels	wit & wait	2020-01-09	2020 GOAT Tournament
1	400	no	BUY A VOWEL	-	A thing's physical magnitude adds a vowel & becomes a verb meaning to snatch	size & seize	2020-01-09	2020 GOAT Tournament
1	600	no	BUY A VOWEL	-	A word meaning to move quickly afoot adds a vowel & becomes to wreck or destroy	run & ruin	2020-01-09	2020 GOAT Tournament
1	800	no	BUY A VOWEL	-	A fluid for writing adds a vowel & becomes this barnyard clamor	ink & oink	2020-01-09	2020 GOAT Tournament
1	1000	no	BUY A VOWEL	-	An eisteddfod winner adds a vowel & becomes a long, flat piece of pine	bard & board	2020-01-09	2020 GOAT Tournament
2	400	no	WHAT'S IN YOUR BRAIN?	-	Sulci are grooves on the brain surface; this German pathologist noted wide sulci in a 1906 autopsy of a dementia patient	Alzheimer	2020-01-09	2020 GOAT Tournament
2	800	no	WHAT'S IN YOUR BRAIN?	-	The main parts of a neuron are the cell body, an axon & these, branching out to receive input	the dendrites	2020-01-09	2020 GOAT Tournament
2	1200	no	WHAT'S IN YOUR BRAIN?	-	Look at me! This "in the back of the head" brain lobe is responsible for processing visual information	occipital	2020-01-09	2020 GOAT Tournament
2	1600	no	WHAT'S IN YOUR BRAIN?	-	This pea-sized gland secretes a hormone regulating sleep; science has not confirmed Descartes' belief that it's the seat of the soul	the pineal	2020-01-09	2020 GOAT Tournament
2	2000	no	WHAT'S IN YOUR BRAIN?	-	From a Latin word for "edge", this primitive "system" of nerves helps run basic behavior like feeding, fighting & fleeing	the limbic system	2020-01-09	2020 GOAT Tournament
2	400	no	TV GREEN THUMB	-	This TV comedy wasn't about pesky garden plants, but rather about Mary-Louise Parker's budding pot business	Weeds	2020-01-09	2020 GOAT Tournament
2	800	no	TV GREEN THUMB	-	The plants on either side of the host & guests on this web series, also a 2019 TV movie, are the Boston, or sword, variety	Between Two Ferns	2020-01-09	2020 GOAT Tournament
2	1200	no	TV GREEN THUMB	-	On "The Handmaid's Tale", this wife of Commander Waterford has some pivotal scenes in her greenhouse	Serena	2020-01-09	2020 GOAT Tournament
2	1600	no	TV GREEN THUMB	-	Played by Carolyn Jones in the '60s, she loved to cut the heads off her roses & rejoiced when her thorns came in sharp	Morticia Addams	2020-01-09	2020 GOAT Tournament
2	400	no	GOVERNMENT IN CRISIS	-	Following the 2011 ouster of this longtime president, Egypt's armed forces suspended its constitution	Mubarak	2020-01-09	2020 GOAT Tournament
2	800	no	GOVERNMENT IN CRISIS	-	Last name of the man who dismissed prime minister Mohammad Mosaddegh in August 1953, with some outside help	Pahlavi (the Shah)	2020-01-09	2020 GOAT Tournament
2	1200	no	GOVERNMENT IN CRISIS	-	Parliament gained supremacy over the president in an 1877 crisis early in this ordinal French republic	the Third Republic	2020-01-09	2020 GOAT Tournament
2	9200	yes	GOVERNMENT IN CRISIS	-	This 1832-33 crisis ended when South Carolina backed down from its efforts to void federal law	Nullification	2020-01-09	2020 GOAT Tournament
2	2000	no	GOVERNMENT IN CRISIS	-	In November 2019 Jeanine Áñez Chávez declared herself Bolivia's president, replacing this man who had resigned under pressure	Evo Morales	2020-01-09	2020 GOAT Tournament
2	400	no	CHARACTERS ON STAGE	-	In "Our Town", this role sounds like part of the crew, but it's the narrator	the Stage Manager	2020-01-09	2020 GOAT Tournament
2	1200	no	CHARACTERS ON STAGE	-	A very long-titled play by Peter Weiss features the Marquis de Sade & this murdered French revolutionary	Marat	2020-01-09	2020 GOAT Tournament
2	2000	no	CHARACTERS ON STAGE	-	In the last line of "Waiting for Godot", he tells Vladimir, "Yes, let's go\"	Estragon	2020-01-09	2020 GOAT Tournament
2	400	no	WORD ORIGINS	-	Greek for "sacred" & "carving" gives us this word for a writing system	hieroglyphics	2020-01-09	2020 GOAT Tournament
2	800	no	WORD ORIGINS	-	This word for any pose in hatha yoga is from the Sanskrit	asana	2020-01-09	2020 GOAT Tournament
2	1200	no	WORD ORIGINS	-	This sled drawn by 3 horses has a Russian name	a troika	2020-01-09	2020 GOAT Tournament
2	3400	yes	WORD ORIGINS	-	This condition was thought to arise from an excess of black bile, the origin of its name	melancholia	2020-01-09	2020 GOAT Tournament
2	2000	no	WORD ORIGINS	-	This fancy word for a scar is actually just Latin for "scar\"	cicatrix	2020-01-09	2020 GOAT Tournament
2	400	no	ROAD TRIP!	-	You're nearing the eastern end of I-44 when you enter St. Louis & see this 630-foot-tall thing	the Gateway Arch	2020-01-09	2020 GOAT Tournament
2	800	no	ROAD TRIP!	-	We'll stop in Butler, Penn. & Florham Park, N.J. to go back to childhood of yore in attractions called "Little Red" this	schoolhouses	2020-01-09	2020 GOAT Tournament
2	1200	no	ROAD TRIP!	-	Dad, dry your eyes & get in the car--it's time to hit I-5 & road-trip your youngest to this southernmost U. of California campus	UCSD (San Diego)	2020-01-09	2020 GOAT Tournament
2	1600	no	ROAD TRIP!	-	Forget Route 66! We're going north to south on this numerical highway that turns into the "Blues Highway" down south	61	2020-01-09	2020 GOAT Tournament
2	2000	no	ROAD TRIP!	-	An "On the Road" trip will take you to Larimer Street in this city where Sal hangs with Dean before heading for the coast	Denver	2020-01-09	2020 GOAT Tournament
3	0	no	U.S. POLITICAL HISTORY	-	These 2 now-defunct parties each gave the U.S. 4 presidents in the 19th century	Democratic-Republican & Whig	2020-01-09	2020 GOAT Tournament
1	200	no	JANUARY IN HISTORY	-	It says that on the 1st of January 1863 "all persons held as slaves... shall be then, thenceforward, and forever free\"	the Emancipation Proclamation	2020-01-09	2020 GOAT Tournament
1	400	no	JANUARY IN HISTORY	-	In 1914 this motor company instituted a wage of $5 per day & shortened the work day to 8 hours	Ford	2020-01-09	2020 GOAT Tournament
1	600	no	JANUARY IN HISTORY	-	In Jan. 1900 he got out of Siberian exile; in Jan. 1918 he abolished Russia's assembly & established a dictatorship	Lenin	2020-01-09	2020 GOAT Tournament
1	800	no	JANUARY IN HISTORY	-	The January 1870 cartoon "A Live Jackass Kicking a Dead Lion" was this man's first use of a donkey to symbolize Democrats	Nast	2020-01-09	2020 GOAT Tournament
1	1000	no	JANUARY IN HISTORY	-	Angered at the U.N.'s support of Malaysia, this Indonesian president withdrew his country from the U.N. in January 1965	Sukarno	2020-01-09	2020 GOAT Tournament
1	200	no	GEMSTONES! MEET THE GEMSTONES!	-	Don't be deceived by this, a compound of sulfur & iron whose name comes from the Greek for "fire\"	pyrite	2020-01-09	2020 GOAT Tournament
1	5000	yes	GEMSTONES! MEET THE GEMSTONES!	-	This birthstone is used in abrasives for polishing & grinding; the color pairs with gold as an official one for Florida State	garnet	2020-01-09	2020 GOAT Tournament
1	800	no	GEMSTONES! MEET THE GEMSTONES!	-	We quote the ancient Wang Chung: "Take your baby by the wrist, & in her mouth" this purple quartz variety & February birthstone	amethyst	2020-01-09	2020 GOAT Tournament
1	1000	no	GEMSTONES! MEET THE GEMSTONES!	-	Let's get sanguine about this mineral AKA heliotrope, prized in the Middle Ages	bloodstone	2020-01-09	2020 GOAT Tournament
1	200	no	CYBERSECURITY	-	This type of hacker referred to by a colorful bit of headwear helpfully tests computer systems for vulnerability	white-hat	2020-01-09	2020 GOAT Tournament
1	400	no	CYBERSECURITY	-	A website with a site certificate is one that uses encryption; this letter after http is one sign of it	s	2020-01-09	2020 GOAT Tournament
1	600	no	CYBERSECURITY	-	Companies consider cybersecurity when instructing employees with a policy on BYOD, short for this	bring your own device	2020-01-09	2020 GOAT Tournament
1	800	no	CYBERSECURITY	-	A ransomware attack that encrypted 3,800 City of Atlanta computers demanded 6 of these digital items to unfreeze them	Bitcoins	2020-01-09	2020 GOAT Tournament
1	1000	no	CYBERSECURITY	-	Beware of these types of programs that track every stroke you make while typing in an effort to glean your password	keylogging programs	2020-01-09	2020 GOAT Tournament
1	200	no	JUST THE FACTS	-	Of the 4 main blood groups, this one is the most common; that group negative is the universal donor	O	2020-01-09	2020 GOAT Tournament
1	400	no	JUST THE FACTS	-	Real vanilla flavoring comes from certain climbing species of this tropical plant	orchid	2020-01-09	2020 GOAT Tournament
1	600	no	JUST THE FACTS	-	Chinese & Portuguese are the official languages of this special administrative region of China	Macau	2020-01-09	2020 GOAT Tournament
1	800	no	JUST THE FACTS	-	This largest moon of Pluto is about half the dwarf planet's size	Charon	2020-01-09	2020 GOAT Tournament
1	1000	no	JUST THE FACTS	-	Tornadoes are rated from EF0 to EF5, the "E" standing for "enhanced" & the "F", for this Japanese-American meteorologist	Fujita	2020-01-09	2020 GOAT Tournament
1	200	no	AN "OK" CATEGORY	-	Your matching percentage on this dating site is determined by a complicated algorithm	OK Cupid	2020-01-09	2020 GOAT Tournament
1	400	no	AN "OK" CATEGORY	-	A 2019 New York Times article says this 2-word phrase "marks the end of friendly generational relations\"	\"OK boomer\"	2020-01-09	2020 GOAT Tournament
1	600	no	AN "OK" CATEGORY	-	\"Subterranean Homesick Alien" is on this Radiohead album	OK Computer	2020-01-09	2020 GOAT Tournament
1	800	no	AN "OK" CATEGORY	-	This group was at one point the house band for "This American Life" on public radio	OK Go	2020-01-09	2020 GOAT Tournament
1	1000	no	AN "OK" CATEGORY	-	The best of the 4 possible positions used in transactional analysis is the title of this 1960s self-help book	I'm OK – You're OK	2020-01-09	2020 GOAT Tournament
2	400	no	PLANE SCIENCE	-	A ramp is one of these simple machines	inclined plane	2020-01-09	2020 GOAT Tournament
2	800	no	PLANE SCIENCE	-	An earthquake happens when a slip occurs along this type of plane	a fault	2020-01-09	2020 GOAT Tournament
2	1200	no	PLANE SCIENCE	-	Light waves with electric fields that vibrate in only a single plane have been this	polarized	2020-01-09	2020 GOAT Tournament
2	1600	no	PLANE SCIENCE	-	Plane trigonometry employs the law of these ratios between the side of a triangle opposite an angle & its hypotenuse	sines	2020-01-09	2020 GOAT Tournament
2	400	no	SAME FIRST & LAST LETTER	-	Those with a "fast" one of these tend to burn calories pretty quickly	metabolism	2020-01-09	2020 GOAT Tournament
2	800	no	SAME FIRST & LAST LETTER	-	The toast slainte literally means this	health	2020-01-09	2020 GOAT Tournament
2	1200	no	SAME FIRST & LAST LETTER	-	A resident of Najaf or Kirkuk	Iraqi	2020-01-09	2020 GOAT Tournament
2	1600	no	SAME FIRST & LAST LETTER	-	This word for extreme malice was also the name of Jabba's nasty beast that Luke killed in "Return of the Jedi\"	rancor	2020-01-09	2020 GOAT Tournament
2	2000	no	SAME FIRST & LAST LETTER	-	It's a Hollywood term for a long prose synopsis of a screenplay	treatment	2020-01-09	2020 GOAT Tournament
2	400	no	IT COMES THIRD	-	At equestrian 3-day events, the first day is for dressage, second for endurance riding & third for "stadium show" this	jumping	2020-01-09	2020 GOAT Tournament
2	800	no	IT COMES THIRD	-	The Third Amendment is about this activity, a word actually from the Latin for "fourth\"	quartering of troops	2020-01-09	2020 GOAT Tournament
2	1600	no	IT COMES THIRD	-	Of the 7 countries that make up Central America, this one is alphabetically third	El Salvador	2020-01-09	2020 GOAT Tournament
2	2000	no	IT COMES THIRD	-	\"Arrow of God", about a Nigerian priest dealing with missionaries, is the last book he wrote in what's called his "African Trilogy\"	(Chinua) Achebe	2020-01-09	2020 GOAT Tournament
2	400	no	MUSIC & LEGEND	-	Grieg was displeased with his own "In the Hall of" this monarch from "Peer Gynt", writing, "it reeks of cow-turds & super-Norwegianism\"	the Mountain King	2020-01-09	2020 GOAT Tournament
2	800	no	MUSIC & LEGEND	-	Philip Glass wrote an opera to be played as the soundtrack of Jean Cocteau's movie of this girl-&-monster tale	La Belle et la Bête (Beauty and the Beast)	2020-01-09	2020 GOAT Tournament
2	1200	no	MUSIC & LEGEND	-	She's the title character singing in a Purcell opera after Aeneas has left her	Dido	2020-01-09	2020 GOAT Tournament
2	3000	yes	MUSIC & LEGEND	-	A pas de deux based on music by Samuel Barber premiered in 1975 with Baryshnikov as Jason & Carla Fracci as her	Medea	2020-01-09	2020 GOAT Tournament
2	400	no	\"I" WROTE	-	The security at this author's "Hotel New Hampshire" is Susie, a woman in an animal costume	John Irving	2020-01-09	2020 GOAT Tournament
2	800	no	\"I" WROTE	-	Doctor Stockmann is the crusading title character in this playwright's "An Enemy of the People\"	Ibsen	2020-01-09	2020 GOAT Tournament
2	1200	no	\"I" WROTE	-	\"Berlin Stories" grew out of this British author's time in Germany during the Weimar Republic	(Christopher) Isherwood	2020-01-09	2020 GOAT Tournament
2	1600	no	\"I" WROTE	-	Books on Ben Franklin & Leonardo da Vinci are included in this author's "The Genius Biographies" box set	Walter Isaacson	2020-01-09	2020 GOAT Tournament
2	2000	no	\"I" WROTE	-	\"Who Let the Dogs In?" is about the many outrageous politicians encountered by this witty Texas columnist	Molly Ivins	2020-01-09	2020 GOAT Tournament
2	400	no	THE DAM BILL	-	In May 1938 congress authorized building the Kentucky Dam, soon the largest dam run by this New Deal agency	the TVA	2020-01-09	2020 GOAT Tournament
2	800	no	THE DAM BILL	-	The Carey Act & the Reclamation Act helped this Wild West showman build Shoshone Dam, later named for him	Buffalo Bill	2020-01-09	2020 GOAT Tournament
2	1200	no	THE DAM BILL	-	Construction began on Oroville Dam before it was fully funded by the Burns-Porter Act, a ballot initiative in this state	California	2020-01-09	2020 GOAT Tournament
2	1600	no	THE DAM BILL	-	A 1973 act of Congress approved funding for a replacement dam at American Falls on this river in the Northwest	the Snake	2020-01-09	2020 GOAT Tournament
2	2000	yes	THE DAM BILL	-	The 1935 bill authorizing this humongous concrete dam mentions the Columbia Basin Compact	the Grand Coulee Dam	2020-01-09	2020 GOAT Tournament
3	0	no	21st CENTURY OSCAR WINNERS	-	These 2 foreign-born directors have each won 2 Best Director Oscars, but none of their films has won Best Picture	Ang Lee & Alfonso Cuarón	2020-01-09	2020 GOAT Tournament
1	200	no	MODERN FAMILY	-	Starbucks uses it to describe a drink such as Frappuccino; in families, it describes one with stepsiblings living together	blended	2020-01-14	2020 GOAT Tournament
1	400	no	MODERN FAMILY	-	Under the Affordable Care Act, dependent children are covered by mom or dad's health insurance until they reach this age	26	2020-01-14	2020 GOAT Tournament
1	600	no	MODERN FAMILY	-	In world news, this policy whose end was announced in 2015 is estimated to have prevented 400 million births	the one-child policy	2020-01-14	2020 GOAT Tournament
1	800	no	MODERN FAMILY	-	Among 18- to 34-year-olds, 2/3 of Italians live here, as opposed to 1/3 of Germans & Brits	with their parents	2020-01-14	2020 GOAT Tournament
1	1000	no	MODERN FAMILY	-	In U.S. marriages with husband & wife working, this is now the case for 29% of wives, up from 18% in the 1980s	they outearn their husbands	2020-01-14	2020 GOAT Tournament
1	200	no	THE BACHELOR	(Alex: Uh-oh, there's a trend.)	In 1693 this physicist & lifelong bachelor said friend John Locke "endeavored to embroil me with women\"	Newton	2020-01-14	2020 GOAT Tournament
1	400	no	THE BACHELOR	(Alex: Uh-oh, there's a trend.)	When fiancee Ann Coleman died soon after breaking off their engagement in 1819, this man returned to politics & never married	(James) Buchanan	2020-01-14	2020 GOAT Tournament
1	600	no	THE BACHELOR	(Alex: Uh-oh, there's a trend.)	This man was a bachelor during his 3 terms as mayor of New York City from 1978 to 1989	Ed Koch	2020-01-14	2020 GOAT Tournament
1	800	no	THE BACHELOR	(Alex: Uh-oh, there's a trend.)	This unwed artist called his paintings his children & had more than 1,000 with him when he died near Oslo in 1944	(Edvard) Munch	2020-01-14	2020 GOAT Tournament
1	1000	no	THE BACHELOR	(Alex: Uh-oh, there's a trend.)	The invisible hand of Cupid did not strike this 18th c. Scot who lived with his mother Margaret for much of his life	Adam Smith	2020-01-14	2020 GOAT Tournament
1	200	no	THE GOOD DOCTOR	-	He tested his killed polio virus vaccine on himself, but never patented the vaccine or earned any money from its discovery	Jonas Salk	2020-01-14	2020 GOAT Tournament
1	400	no	THE GOOD DOCTOR	-	Getting an M.D. at 17, he later joined the Army Medical Corps, where he figured out the cause of yellow fever	(Walter) Reed	2020-01-14	2020 GOAT Tournament
1	600	no	THE GOOD DOCTOR	-	Le bon docteur René Laënnec invented a monaural version of this instrument, long a staple of the medical kit	a stethoscope	2020-01-14	2020 GOAT Tournament
1	800	no	THE GOOD DOCTOR	-	In the 1790s this English physician figured out that giving people cowpox would protect them against smallpox	(Edward) Jenner	2020-01-14	2020 GOAT Tournament
1	3800	yes	THE GOOD DOCTOR	-	A vizier to Djoser, this Egyptian was one of the few mortals to be completely deified & was worshipped as the god of medicine	Imhotep	2020-01-14	2020 GOAT Tournament
1	200	no	BLANK-"ISH\"	(Alex: Each correct response will end in "ish".)	Gory horror movies are not for these people who are easily nauseated	squeamish	2020-01-14	2020 GOAT Tournament
1	400	no	BLANK-"ISH\"	(Alex: Each correct response will end in "ish".)	To add fake details to a real story to make it sound better	embellish	2020-01-14	2020 GOAT Tournament
1	600	no	BLANK-"ISH\"	(Alex: Each correct response will end in "ish".)	In a chemical reaction, sulfur combines with silver to create this dark coating	tarnish	2020-01-14	2020 GOAT Tournament
1	800	no	BLANK-"ISH\"	(Alex: Each correct response will end in "ish".)	Estuaries & swamps have this type of water not quite as briny as the ocean	brackish	2020-01-14	2020 GOAT Tournament
1	1000	no	BLANK-"ISH\"	(Alex: Each correct response will end in "ish".)	This, another word for a fanfare, means the king has arrived	a flourish	2020-01-14	2020 GOAT Tournament
1	200	no	STUMP TOWN	-	In the names of Iowa cities, this tree precedes Falls & Rapids	Cedar	2020-01-14	2020 GOAT Tournament
1	400	no	STUMP TOWN	-	This Florida coastal town incorporated in 1911 says its name comes from coconuts retrieved from the wreck of the Providencia	Palm Beach	2020-01-14	2020 GOAT Tournament
1	600	no	STUMP TOWN	-	The fabulous skiing of Snowmass is about 10 miles west of this city	Aspen, Colorado	2020-01-14	2020 GOAT Tournament
1	800	no	STUMP TOWN	-	A 3-letter tree is in the name of this Oregon city known for a Shakespeare festival	Ashland	2020-01-14	2020 GOAT Tournament
1	1000	no	STUMP TOWN	-	Poplar Bluff is in Missouri; this tree Bluff is in Arkansas	Pine	2020-01-14	2020 GOAT Tournament
1	200	no	KNIGHT LINE	-	\"A verray parfit gentil knight" describes one of a cast of characters created by this poet	Chaucer	2020-01-14	2020 GOAT Tournament
1	400	no	KNIGHT LINE	-	\"Now, Hal, what time of day is it, lad?" is this knight's first line of dialogue	Falstaff	2020-01-14	2020 GOAT Tournament
1	600	no	KNIGHT LINE	-	\"Where is Becket, the traitor to the king?" say the knights in this 1935 verse play	Murder in the Cathedral	2020-01-14	2020 GOAT Tournament
1	800	no	KNIGHT LINE	-	This knight "blew upon the war-horn in dolor and in pain/ and all the Frenchmen hearkened and the Emperor Charlemagne\"	Roland	2020-01-14	2020 GOAT Tournament
1	1000	no	KNIGHT LINE	-	The Red Cross Knight is "pricking on the plaine" in Book 1 of this long, long 1590 poem ("pricking" meant spurring a horse)	The Faerie Queene	2020-01-14	2020 GOAT Tournament
2	800	no	BRITISH STUFF	-	In 2019 the venerable travel firm named for this man suddenly collapsed, stranding 150,000 Brits abroad on holiday	Cook	2020-01-14	2020 GOAT Tournament
2	1600	no	BRITISH STUFF	-	This historic center for cutlery making is represented by the Blades in Premier League soccer	Sheffield	2020-01-14	2020 GOAT Tournament
2	4800	yes	BRITISH STUFF	-	One of Britain's greatest minds was this 19th century physicist & author of "A Treatise on Electricity and Magnetism\"	James Clerk Maxwell	2020-01-14	2020 GOAT Tournament
2	400	no	ALBUMS	-	With its debut album featuring "Who Can It Be Now?", this band went to No. 1 on at least 2 continents	Men at Work	2020-01-14	2020 GOAT Tournament
2	800	no	ALBUMS	-	\"Follow God" & "Closed On Sunday" are tracks on this 2019 Kanye West album	Jesus Is King	2020-01-14	2020 GOAT Tournament
2	1200	no	ALBUMS	-	\"You go back to her" but Amy Winehouse goes elsewhere on this title track	\"Back To Black\"	2020-01-14	2020 GOAT Tournament
2	1600	no	ALBUMS	-	\"Should I Stay Or Should I Go" was an appropriate song for this album; soon afterward, Mick Jones left the Clash	Combat Rock	2020-01-14	2020 GOAT Tournament
2	2000	no	ALBUMS	-	From 1968, the "Village Green Preservation Society" album is often considered this British band's masterpiece	The Kinks	2020-01-14	2020 GOAT Tournament
2	400	no	HISTORY	-	Francis Drake became Sir Francis in April 1581 in the presence of this monarch	Elizabeth I	2020-01-14	2020 GOAT Tournament
