round	value	daily_double	category	comments	answer	question	air_date	notes
1	500	no	TOYS	-	In a Family Circus cartoon, Dolly asked if Mrs. Wiggs of the classic kiddy book was mother of these dolls	Cabbage Patch dolls	1988-02-10	1988 Teen Tournament quarterfinal game 3.
1	100	no	TRAVEL U.S.A.	-	Don't forget your sunblock if you're lying on this island's Kona Coast	Hawaii	1988-02-10	1988 Teen Tournament quarterfinal game 3.
1	200	no	TRAVEL U.S.A.	-	In 1802, Bushrod Washington inherited this estate on the Potomac from his late aunt	Mount Vernon	1988-02-10	1988 Teen Tournament quarterfinal game 3.
1	300	no	TRAVEL U.S.A.	-	In this state capital, you can take a snapshot of the "Red Stick" monument at Southern U	Baton Rouge	1988-02-10	1988 Teen Tournament quarterfinal game 3.
1	400	no	TRAVEL U.S.A.	-	You can test your baseball batting skill at the Doubleday Batting Range in this New York town	Cooperstown	1988-02-10	1988 Teen Tournament quarterfinal game 3.
1	500	no	TRAVEL U.S.A.	-	The graves of Daniel & Rebecca Boone are in a cemetery in this state capital	Frankfort, Kentucky	1988-02-10	1988 Teen Tournament quarterfinal game 3.
2	200	no	THE CIVIL WAR	-	Stoned to death in Baltimore, the 1st 4 casualties of the war were soldiers of this side	North	1988-02-10	1988 Teen Tournament quarterfinal game 3.
2	400	no	THE CIVIL WAR	-	Edward Everett's 2-hour long 1863 oration at this Penn. site was followed by a 2-minute speech by Lincoln	Gettysburg	1988-02-10	1988 Teen Tournament quarterfinal game 3.
2	600	no	THE CIVIL WAR	-	After they surrendered this S. Carolina fort April 14, 1861, the defenders were allowed to sail to New York	Fort Sumter	1988-02-10	1988 Teen Tournament quarterfinal game 3.
2	800	no	THE CIVIL WAR	-	Civil War generals Lee, Grant & "Stonewall" Jackson all previously fought in this war	the Mexican War	1988-02-10	1988 Teen Tournament quarterfinal game 3.
2	1000	yes	THE CIVIL WAR	-	Early 19th century invention which made slavery more profitable than ever in the South	the cotton gin	1988-02-10	1988 Teen Tournament quarterfinal game 3.
2	200	no	MATH PROBLEMS	-	If your allowance is $10 a week, you'll be given this much in a year	$520	1988-02-10	1988 Teen Tournament quarterfinal game 3.
2	400	no	MATH PROBLEMS	-	18 x 2/3	12	1988-02-10	1988 Teen Tournament quarterfinal game 3.
2	600	no	MATH PROBLEMS	-	After Bob bought 16 acres & Ted bought 18 acres of Sid's 124 acre estate, he had this many acres left	90	1988-02-10	1988 Teen Tournament quarterfinal game 3.
2	1000	yes	MATH PROBLEMS	-	Cost of 4 gallons of water at 25c a quart	$4	1988-02-10	1988 Teen Tournament quarterfinal game 3.
2	1000	no	MATH PROBLEMS	-	At 5 1/2%, the simple interest on this amount of money is $55	$1000	1988-02-10	1988 Teen Tournament quarterfinal game 3.
2	200	no	MYTHOLOGY	-	It was believed drinking cups made from the single horn of this mythical animal could neutralize poison	unicorn	1988-02-10	1988 Teen Tournament quarterfinal game 3.
2	400	no	MYTHOLOGY	-	The ancient Romans worshipped many of the same gods as these people, but changed many of the names	Greeks	1988-02-10	1988 Teen Tournament quarterfinal game 3.
2	600	no	MYTHOLOGY	-	All good Egyptians believed that when they did this, they became the god Osiris	died	1988-02-10	1988 Teen Tournament quarterfinal game 3.
2	800	no	MYTHOLOGY	-	After making man, he pitied the humans, & stole fire & the knowledge of the language & tools for them	Prometheus	1988-02-10	1988 Teen Tournament quarterfinal game 3.
2	1000	no	MYTHOLOGY	-	Monster who attacked sailors in the Strait of Messina, just opposite the whirlpool, Charybdis	Scylla	1988-02-10	1988 Teen Tournament quarterfinal game 3.
2	200	no	CLASSICAL COMPOSERS	-	Russian Igor Stravinsky became a French citizen in 1934 & a citizen of this country in 1945	United States	1988-02-10	1988 Teen Tournament quarterfinal game 3.
2	400	no	CLASSICAL COMPOSERS	-	As a 19-year-old, this Viennese "Waltz King" formed an orchestra that soon rivaled his father's	(Johann) Strauss (II)	1988-02-10	1988 Teen Tournament quarterfinal game 3.
2	600	no	CLASSICAL COMPOSERS	-	Of Bach, Beethoven, or Brahms, the one who was a Baroque composer	Bach	1988-02-10	1988 Teen Tournament quarterfinal game 3.
2	800	no	CLASSICAL COMPOSERS	-	The Rondo in C Minor, 1st opus of this great Polish composer, was published when he was only 15	(Frederic) Chopin	1988-02-10	1988 Teen Tournament quarterfinal game 3.
2	200	no	WORLD POLITICS	-	In the United Kingdom, her formal assent is required for a parliamentary bill to become law	Queen Elizabeth	1988-02-10	1988 Teen Tournament quarterfinal game 3.
2	400	no	WORLD POLITICS	-	One of this nation's largest parties is the "Sozel-Demokratische Partei Deutschland\"	West Germany	1988-02-10	1988 Teen Tournament quarterfinal game 3.
2	600	no	WORLD POLITICS	-	Of 3rd, 4th, or 5th, the number of the current French Republic	5th	1988-02-10	1988 Teen Tournament quarterfinal game 3.
2	800	no	WORLD POLITICS	-	Facts on File reported a rebel amnesty plan was unveiled in Sept. 1987 by this Nicaraguan president	Daniel Ortega	1988-02-10	1988 Teen Tournament quarterfinal game 3.
2	1000	no	WORLD POLITICS	-	The president of Israel is elected for a 5-year term by this, the Israeli parliament	The Knesset	1988-02-10	1988 Teen Tournament quarterfinal game 3.
2	200	no	SESAME STREET	-	He was known as the Beautiful Day Monster until he chose a cookie over a trip on a game show	Cookie Monster	1988-02-10	1988 Teen Tournament quarterfinal game 3.
2	400	no	SESAME STREET	-	To show examples of sibling rivalry, this mastadon-like creature is getting a sister this season	Snuffleupagus	1988-02-10	1988 Teen Tournament quarterfinal game 3.
2	600	no	SESAME STREET	-	The "sponsors" of Sesame Street	these letters of the alphabet & these numbers	1988-02-10	1988 Teen Tournament quarterfinal game 3.
2	800	no	SESAME STREET	-	He asked violinist Itzhak, "Hey Perlman, can you play something fast on that squawk box of yours?\"	Oscar the Grouch	1988-02-10	1988 Teen Tournament quarterfinal game 3.
2	1000	no	SESAME STREET	-	This season's big event is the marriage of these characters played by Sonia Manzano & Emilio Delgado	Maria & Luis	1988-02-10	1988 Teen Tournament quarterfinal game 3.
3	0	no	WORLD GEOGRAPHY	-	It's the only country with coasts on both the Atlantic & Indian Oceans	South Africa	1988-02-10	1988 Teen Tournament quarterfinal game 3.
1	100	no	NATIONAL NICKNAMES	-	The Land Down Under	Australia	1988-02-11	1988 Teen Tournament quarterfinal game 4.
1	200	no	NATIONAL NICKNAMES	-	The Land of the Rising Sun	Japan	1988-02-11	1988 Teen Tournament quarterfinal game 4.
1	300	no	NATIONAL NICKNAMES	-	The Land of Milk & Honey	Palestine	1988-02-11	1988 Teen Tournament quarterfinal game 4.
1	400	no	NATIONAL NICKNAMES	-	The Roof of the World	Tibet	1988-02-11	1988 Teen Tournament quarterfinal game 4.
1	500	no	NATIONAL NICKNAMES	-	The Birthplace of Democracy	Greece	1988-02-11	1988 Teen Tournament quarterfinal game 4.
1	100	no	TV CRIMEFIGHTERS	-	In 1987, the producers of this series picked singer Sheena Easton to be Sonny's new bride	Miami Vice	1988-02-11	1988 Teen Tournament quarterfinal game 4.
1	200	no	TV CRIMEFIGHTERS	-	If you want to hire Spenser, you have to go to this city	Boston	1988-02-11	1988 Teen Tournament quarterfinal game 4.
1	300	no	TV CRIMEFIGHTERS	-	Sable, the title character of a 1987 ABC series, first appeared in this medium	comic books	1988-02-11	1988 Teen Tournament quarterfinal game 4.
1	400	no	TV CRIMEFIGHTERS	-	On September 20, 1987, she picked up her 2nd Emmy in a row for her role as a TV crimefighter	Sharon Gless	1988-02-11	1988 Teen Tournament quarterfinal game 4.
1	500	no	TV CRIMEFIGHTERS	-	\"Beverly Hills Buntz" is a spinoff from this late police show	Hill Street Blues	1988-02-11	1988 Teen Tournament quarterfinal game 4.
1	100	no	SEALS	-	Fish, shrimp, squid, sharks, octopuses, penguins & even other seals	food for seals	1988-02-11	1988 Teen Tournament quarterfinal game 4.
1	200	no	SEALS	-	Female seals are properly referred to by this bovine term	cows	1988-02-11	1988 Teen Tournament quarterfinal game 4.
1	300	no	SEALS	-	Seals close these slitlike features when they dive or swim under water	nostrils	1988-02-11	1988 Teen Tournament quarterfinal game 4.
1	400	no	SEALS	-	The males of these seals threaten each other by bellowing & inflating their 18-inch trunks	elephant seals	1988-02-11	1988 Teen Tournament quarterfinal game 4.
1	500	no	SEALS	-	The seal's greatest enemy	man	1988-02-11	1988 Teen Tournament quarterfinal game 4.
1	100	no	PARTS OF SPEECH	-	This predicate feature has been called "The most important of all the parts of speech\"	verb	1988-02-11	1988 Teen Tournament quarterfinal game 4.
1	200	no	PARTS OF SPEECH	-	The adverb we purposely used as an example in this clue	purposely	1988-02-11	1988 Teen Tournament quarterfinal game 4.
1	300	no	PARTS OF SPEECH	-	In French, these parts of speech include vous, il & je	pronouns	1988-02-11	1988 Teen Tournament quarterfinal game 4.
1	600	yes	PARTS OF SPEECH	-	Name for an exclamation, such as "yipes!\"	interjection	1988-02-11	1988 Teen Tournament quarterfinal game 4.
1	500	no	PARTS OF SPEECH	-	\"And" & "but" & "because" & "as if\"	conjunctions	1988-02-11	1988 Teen Tournament quarterfinal game 4.
1	100	no	DENTISTRY	-	It's the science of correcting or straightening teeth	orthodontia (orthodontics)	1988-02-11	1988 Teen Tournament quarterfinal game 4.
1	200	no	DENTISTRY	-	Periodontal disease attacks this part of the mouth	gums	1988-02-11	1988 Teen Tournament quarterfinal game 4.
1	300	no	DENTISTRY	-	Its speed is about 300,000-400,000 revolutions per minute	the drill	1988-02-11	1988 Teen Tournament quarterfinal game 4.
1	400	no	DENTISTRY	-	The hardest substance in the human body, it's the outside of your teeth	enamel	1988-02-11	1988 Teen Tournament quarterfinal game 4.
1	500	no	DENTISTRY	-	Term for a permanent false tooth a dentist puts in to close a gap	bridge	1988-02-11	1988 Teen Tournament quarterfinal game 4.
1	100	no	ROCK	-	This group which includes brothers Eddie & Alex once parachuted into a stadium to start a show	Van Halen	1988-02-11	1988 Teen Tournament quarterfinal game 4.
1	200	no	ROCK	-	At his audition for this group, Simon Le Bon reportedly wore pink leopard-skin pants	Duran Duran	1988-02-11	1988 Teen Tournament quarterfinal game 4.
1	300	no	ROCK	-	Group who'd "...Tumble 4 Ya\"	Culture Club	1988-02-11	1988 Teen Tournament quarterfinal game 4.
1	400	no	ROCK	-	Timothy Hutton directed the video of this group's hit "Drive\"	The Cars	1988-02-11	1988 Teen Tournament quarterfinal game 4.
1	500	no	ROCK	-	Prince was born on June 7, 1958 in this midwest metropolis	Minneapolis	1988-02-11	1988 Teen Tournament quarterfinal game 4.
2	200	no	U.S. HISTORY	-	Congress originally granted them only $2500 to explore the Louisiana Territory	Lewis and Clark	1988-02-11	1988 Teen Tournament quarterfinal game 4.
2	400	no	U.S. HISTORY	-	This crime increased in the U.S. during wildcat period of 1800s when banks were able to design their own notes	counterfeiting	1988-02-11	1988 Teen Tournament quarterfinal game 4.
2	600	no	U.S. HISTORY	-	The need to conserve materials & manpower for this war helped pass (the) prohibition into law	World War I	1988-02-11	1988 Teen Tournament quarterfinal game 4.
2	800	no	U.S. HISTORY	-	A founder of Virginia, he visited the Massachusetts Region before the Pilgrims	John Smith	1988-02-11	1988 Teen Tournament quarterfinal game 4.
2	1000	no	U.S. HISTORY	-	After purchasing Manhattan for the Dutch, this man helped the Swedes buy land in what is now Delaware	Peter Minuit	1988-02-11	1988 Teen Tournament quarterfinal game 4.
2	200	no	THE PULITZER PRIZE	-	Joseph P. Lash won for his biography of this historical couple, based on Eleanor's private papers	The Roosevelts (Eleanor & Franklin)	1988-02-11	1988 Teen Tournament quarterfinal game 4.
2	400	no	THE PULITZER PRIZE	-	He won a special citation in 1977 for "Roots\"	Alex Haley	1988-02-11	1988 Teen Tournament quarterfinal game 4.
2	600	no	THE PULITZER PRIZE	-	TV astronomer who, in 1978, won a Pulitzer for "The Dragons of Eden\"	Carl Sagan	1988-02-11	1988 Teen Tournament quarterfinal game 4.
2	800	no	THE PULITZER PRIZE	-	Thornton Wilder's prize-winning play about life & death in a small "corner" of New Hampshire	Our Town	1988-02-11	1988 Teen Tournament quarterfinal game 4.
2	1000	no	THE PULITZER PRIZE	-	Theodore Roethke, Wallace Stevens & W.H. Auden all won the prize for this type of literature	poetry	1988-02-11	1988 Teen Tournament quarterfinal game 4.
2	200	no	OPERA	-	At the start of this Puccini opera the Japanese heroine is 15, but 2 acts & 3 years later, she kills herself	Madame Butterfly	1988-02-11	1988 Teen Tournament quarterfinal game 4.
2	400	no	OPERA	-	Composed at 12, his 1st opera was "La finta semplice", not "The Marriage of Figaro\"	Mozart	1988-02-11	1988 Teen Tournament quarterfinal game 4.
2	600	no	OPERA	-	In this Benjamin Britten opera inspired by Shakespeare, Oberon is sung by a countertenor or a contralto	A Midsummer Night's Dream	1988-02-11	1988 Teen Tournament quarterfinal game 4.
2	1000	no	OPERA	-	In 1832, at age 18, this great Italian composer was turned down by (the) Milan Conservatorium for lack of ability	Verdi	1988-02-11	1988 Teen Tournament quarterfinal game 4.
2	200	no	DOUBLE LETTERS	(Alex: All of the correct responses contain double letters.)	Irritation of mucous membranes can result in this explosive involuntary expulsion of air	sneeze	1988-02-11	1988 Teen Tournament quarterfinal game 4.
2	400	no	DOUBLE LETTERS	(Alex: All of the correct responses contain double letters.)	1/26th of the alphabet	letter	1988-02-11	1988 Teen Tournament quarterfinal game 4.
2	600	no	DOUBLE LETTERS	(Alex: All of the correct responses contain double letters.)	This lunar term, title of a James Bond movie, actually means a silly or stupid person	Moonraker	1988-02-11	1988 Teen Tournament quarterfinal game 4.
2	800	no	DOUBLE LETTERS	(Alex: All of the correct responses contain double letters.)	The high-pitched electronic tone often used to delete some word on radio or TV	bleep	1988-02-11	1988 Teen Tournament quarterfinal game 4.
2	1000	no	DOUBLE LETTERS	(Alex: All of the correct responses contain double letters.)	Name for mud found on bottom of the ocean in deep waters, or what any mud does between your toes	ooze	1988-02-11	1988 Teen Tournament quarterfinal game 4.
2	200	no	WITCHCRAFT	-	The European Witch Cult looks up to, or rather looks down to, this evil guy	the devil	1988-02-11	1988 Teen Tournament quarterfinal game 4.
2	400	no	WITCHCRAFT	-	A look or stare from a witch that is believed to cause harm or bad luck	evil eye	1988-02-11	1988 Teen Tournament quarterfinal game 4.
2	600	no	WITCHCRAFT	-	The 4 major witches' sabbaths are Candlemas, May Day Eve, Lammas, & this	Halloween	1988-02-11	1988 Teen Tournament quarterfinal game 4.
2	500	yes	WITCHCRAFT	-	In Homer's "Odyssey", the witch Circe was famous for her power to do this	turn people into pigs	1988-02-11	1988 Teen Tournament quarterfinal game 4.
2	1000	no	WITCHCRAFT	-	Standing inside this 5-pointed star can protect you from witchcraft	pentacle	1988-02-11	1988 Teen Tournament quarterfinal game 4.
2	200	no	ROCKS	-	Often found as nodules in chalk deposits, when struck by steel it produces a spark	flint	1988-02-11	1988 Teen Tournament quarterfinal game 4.
2	400	no	ROCKS	-	Siltstone, sandstone & shale are all rocks of this type	sedimentary	1988-02-11	1988 Teen Tournament quarterfinal game 4.
2	600	no	ROCKS	-	A type of glass is formed when magma does this very rapidly	cools	1988-02-11	1988 Teen Tournament quarterfinal game 4.
2	800	no	ROCKS	-	Geologists define one as a large rounded piece of rock more than 256 mm in diameter	boulder	1988-02-11	1988 Teen Tournament quarterfinal game 4.
2	1000	no	ROCKS	-	Granite & gneiss are composed mainly of feldspar & this common mineral	quartz	1988-02-11	1988 Teen Tournament quarterfinal game 4.
3	0	no	QUOTES	(Alex: That's a rather broad subject, I know.)	President Nixon's words "This has been the greatest week... since the creation" referred to this event	The Apollo 11 Moon landing in 1969	1988-02-11	1988 Teen Tournament quarterfinal game 4.
1	100	no	DEFINITIONS	-	Mulligatawny, minestrone & gazpacho are all these	soups	1988-02-12	1988 Teen Tournament quarterfinal game 5.
1	200	no	DEFINITIONS	-	An "Ecce Homo" is a picture of this religious figure wearing a crown of thorns	Jesus	1988-02-12	1988 Teen Tournament quarterfinal game 5.
1	400	no	DEFINITIONS	-	The adjective "pluvial" refers to this weather condition	rainy	1988-02-12	1988 Teen Tournament quarterfinal game 5.
1	500	no	DEFINITIONS	-	To fold, press & stretch dough with the hands	knead	1988-02-12	1988 Teen Tournament quarterfinal game 5.
1	100	no	GAMES	-	The fortune-telling game known as the "Mystifying Oracle\"	Ouija	1988-02-12	1988 Teen Tournament quarterfinal game 5.
1	200	no	GAMES	-	When playing checkers, each player starts out with this many checkers	12	1988-02-12	1988 Teen Tournament quarterfinal game 5.
1	300	no	GAMES	-	\"Go" originated in this country over 4000 years ago	China	1988-02-12	1988 Teen Tournament quarterfinal game 5.
1	400	no	GAMES	-	Mille Bornes is a cross-country French auto race game played with these	cards	1988-02-12	1988 Teen Tournament quarterfinal game 5.
1	500	no	GAMES	-	The man who brought you bingo, Edwin S. Lowe, 1st marketed this 5-dice game of skill & chance	Yahtzee	1988-02-12	1988 Teen Tournament quarterfinal game 5.
1	100	no	JACKS OF ALL TRADES	-	Legend says it's this winter sprite's job to make those icy designs on your windowpanes	Jack Frost	1988-02-12	1988 Teen Tournament quarterfinal game 5.
1	200	no	JACKS OF ALL TRADES	-	He stole oysters to survive before he wrote "The Call of the Wild\"	Jack London	1988-02-12	1988 Teen Tournament quarterfinal game 5.
1	300	no	JACKS OF ALL TRADES	-	Encyclopedia Americana calls this blond golfer "The dominant player of his generation\"	Jack Nicklaus	1988-02-12	1988 Teen Tournament quarterfinal game 5.
1	400	no	JACKS OF ALL TRADES	-	Dallas nightclub owner who assassinated an assassin November 24, 1963	Jack Ruby	1988-02-12	1988 Teen Tournament quarterfinal game 5.
1	500	no	JACKS OF ALL TRADES	-	Various rumors said this 19th c. criminal was a doctor, a midwife, a professor & a Russian barber	Jack the Ripper	1988-02-12	1988 Teen Tournament quarterfinal game 5.
1	100	no	BIRDS	-	Bird pictured on the current U.S. $10 gold piece	eagle	1988-02-12	1988 Teen Tournament quarterfinal game 5.
1	200	no	BIRDS	-	This New Zealand bird lays eggs, not fruit, that weigh up to 1/4 of its body weight	kiwi	1988-02-12	1988 Teen Tournament quarterfinal game 5.
1	300	no	BIRDS	-	This 7-letter word refers to all domesticated birds which are raised for their eggs or meaf	poultry	1988-02-12	1988 Teen Tournament quarterfinal game 5.
1	400	no	BIRDS	-	The 2 continents where, until recently, condors were found naturally	North America & South America	1988-02-12	1988 Teen Tournament quarterfinal game 5.
1	500	no	BIRDS	-	Some of these large birds are "trumpeters", & some are "whistling", but others are "mute\"	swans	1988-02-12	1988 Teen Tournament quarterfinal game 5.
1	100	no	APPLES	-	A 19th century saying, still popular, is that "An apple a day" does this	keeps the doctor away	1988-02-12	1988 Teen Tournament quarterfinal game 5.
1	300	no	APPLES	-	An old joke says this is worse than finding a worm in your apple	half a worm	1988-02-12	1988 Teen Tournament quarterfinal game 5.
1	400	no	APPLES	-	In the Greek city of Thebes, apples were offered to this demi-god who had fetched the golden apples	Hercules	1988-02-12	1988 Teen Tournament quarterfinal game 5.
1	500	no	APPLES	-	It's said the 1st grafted apple tree in colonial America was planted by this New Amsterdam governor	Peter Stuyvesant	1988-02-12	1988 Teen Tournament quarterfinal game 5.
1	100	no	FERGIE	-	The photo of Fergie on the September 21, 1987 cover of People was taken by this man, Fergie's husband	Prince Andrew	1988-02-12	1988 Teen Tournament quarterfinal game 5.
1	200	no	FERGIE	-	On her wedding day, Fergie became the Duchess of this	York	1988-02-12	1988 Teen Tournament quarterfinal game 5.
1	300	no	FERGIE	-	Fergie's first & maiden names	Sarah Ferguson	1988-02-12	1988 Teen Tournament quarterfinal game 5.
1	400	no	FERGIE	-	Fergie's father is polo manager for this famous player	Prince Charles	1988-02-12	1988 Teen Tournament quarterfinal game 5.
1	500	no	FERGIE	-	The London papers protested when Fergie & Di used these to poke people at Ascot	umbrellas	1988-02-12	1988 Teen Tournament quarterfinal game 5.
2	200	no	EUROPE	-	Tourists jaunt through this country's Killarney region in horse-drawn carts	Ireland	1988-02-12	1988 Teen Tournament quarterfinal game 5.
2	400	no	EUROPE	-	This country is bordered on the north by the North Sea & the Netherlands	Belgium	1988-02-12	1988 Teen Tournament quarterfinal game 5.
2	600	no	EUROPE	-	Natives of this country are also called Monegasques	Monaco	1988-02-12	1988 Teen Tournament quarterfinal game 5.
2	800	no	EUROPE	-	In area, this tiny country between Austria & Switzerland is smaller than Washington, D.C.	Liechtenstein	1988-02-12	1988 Teen Tournament quarterfinal game 5.
2	1000	no	EUROPE	-	This Adriatic country is the largest country in area on the Balkan Peninsula	Yugoslavia	1988-02-12	1988 Teen Tournament quarterfinal game 5.
2	200	no	CHEMISTRY	-	A rating for the performance of gas in a car engine, it measures the freedom from knocking	octane	1988-02-12	1988 Teen Tournament quarterfinal game 5.
2	400	no	CHEMISTRY	-	Term for the time it takes 50% of the nuclei of a sample of radioactive material to decay	half-life	1988-02-12	1988 Teen Tournament quarterfinal game 5.
2	600	no	CHEMISTRY	-	The only element with only one electron in its K shell	hydrogen	1988-02-12	1988 Teen Tournament quarterfinal game 5.
2	800	no	CHEMISTRY	-	Element that today makes up 80-90% of pewter	tin	1988-02-12	1988 Teen Tournament quarterfinal game 5.
2	1000	no	CHEMISTRY	-	The symbol for this element comes from its Latin name "natrium\"	sodium (Na)	1988-02-12	1988 Teen Tournament quarterfinal game 5.
2	200	no	TIME	-	Numerical name for the short comedy films of the '20s which lasted 20-30 minutes	two-reelers	1988-02-12	1988 Teen Tournament quarterfinal game 5.
2	400	no	TIME	-	From the Greek for "time" & "measure", it's an extremely accurate timepiece	chronometer	1988-02-12	1988 Teen Tournament quarterfinal game 5.
2	600	no	TIME	-	What you are asking for when you call the airlines for the ETA of, say, Flight #32	estimated time of arrival	1988-02-12	1988 Teen Tournament quarterfinal game 5.
2	1000	yes	TIME	-	We always see the same side of the moon because it does both of these things in 27 days, 7 hours & 43 mins.	orbit the Earth & rotate its axis	1988-02-12	1988 Teen Tournament quarterfinal game 5.
2	200	no	FICTIONAL HEROINES	-	Lo-Tsen lost her youth when she left Shangri-La in this novel	Lost Horizon	1988-02-12	1988 Teen Tournament quarterfinal game 5.
2	400	no	FICTIONAL HEROINES	-	Of Meg, Jo, Beth or Amy, the one who dies in "Little Women\"	Beth	1988-02-12	1988 Teen Tournament quarterfinal game 5.
2	600	no	FICTIONAL HEROINES	-	The heroine of this Willa Cather novel is a Bohemian immigrant named Antonia Shimerda	My Antonia	1988-02-12	1988 Teen Tournament quarterfinal game 5.
2	800	no	FICTIONAL HEROINES	-	First name of the orphan girl who finds "The Secret Garden\"	Mary	1988-02-12	1988 Teen Tournament quarterfinal game 5.
2	1000	no	FICTIONAL HEROINES	-	She was Roger Chillingworth's wife; you get an "A" if you get this one	Hester Prynne	1988-02-12	1988 Teen Tournament quarterfinal game 5.
2	200	no	THE D.C. SUMMIT	-	Among films the Soviet embassy asked to show during the summit was this Tom Cruise hit	Top Gun	1988-02-12	1988 Teen Tournament quarterfinal game 5.
2	400	no	THE D.C. SUMMIT	-	Raisa Gorbachev called it "a museum", saying "A human being would rather live in a regular house\"	the White House	1988-02-12	1988 Teen Tournament quarterfinal game 5.
2	600	no	THE D.C. SUMMIT	-	He kept stressing the Soviet maxim "Doveryai no proveryai", "Trust but verify\"	Ronald Reagan	1988-02-12	1988 Teen Tournament quarterfinal game 5.
2	700	yes	THE D.C. SUMMIT	-	Full page newspaper ads were taken out to remind you this was a Parker	name of pen (the one they used in signing the treaty)	1988-02-12	1988 Teen Tournament quarterfinal game 5.
2	1000	no	THE D.C. SUMMIT	-	On Thursday, December 10, 1987, this high U.S. official had a private breakfast with Gorbachev	George Bush (George Shultz accepted)	1988-02-12	1988 Teen Tournament quarterfinal game 5.
2	200	no	\"SH"!	-	1 of the 2 words that begin with "sh" in "Rudolph The Red-Nosed Reindeer\"	shiny (or shouted)	1988-02-12	1988 Teen Tournament quarterfinal game 5.
2	600	no	\"SH"!	-	The only track & field event that fits the category	shot put	1988-02-12	1988 Teen Tournament quarterfinal game 5.
2	800	no	\"SH"!	-	To avoid getting lost in the Himalayas, you might want to take along one of these guides	Sherpa	1988-02-12	1988 Teen Tournament quarterfinal game 5.
2	1000	no	\"SH"!	-	From the German for "piece", it's what a comedian does for laughs	shtick	1988-02-12	1988 Teen Tournament quarterfinal game 5.
3	0	no	AMERICAN POETRY	-	This verb is the last word in Robert Frost's poem "Stopping by Woods on a Snowy Evening\"	sleep	1988-02-12	1988 Teen Tournament quarterfinal game 5.
1	100	no	ZOOLOGY	-	These, sometimes called "white ants", think it's lunchtime if you yell "Timber!\"	termites	1988-02-15	1988 Teen Tournament semifinal game 1.
1	200	no	ZOOLOGY	-	A crossbreeding experiment in Brazil resulted in accidental escape of these "homicidal" hive dwellers	killer bees	1988-02-15	1988 Teen Tournament semifinal game 1.
1	300	no	ZOOLOGY	-	The banded anteater has some 50 of these, more than any other land mammal, but doesn't use them for eating	teeth	1988-02-15	1988 Teen Tournament semifinal game 1.
1	400	no	ZOOLOGY	-	The dibitag, klipspringer & bongo are 3 types of these	antelopes	1988-02-15	1988 Teen Tournament semifinal game 1.
1	500	no	ZOOLOGY	-	Mollusks who have shells with 2 similar halves are classed as these	bivalves	1988-02-15	1988 Teen Tournament semifinal game 1.
1	100	no	BASKETBALL	-	In 1936, a team from Universal Studios comprised nearly half of the U.S. basketball squad for these	the Olympic Games	1988-02-15	1988 Teen Tournament semifinal game 1.
1	200	no	BASKETBALL	-	In a "bonus situation", a fouled player shoots these	foul shots (free throws)	1988-02-15	1988 Teen Tournament semifinal game 1.
1	300	no	BASKETBALL	-	He led Indiana State U. to 1979 NCAA finals, losing to Michigan State, led by Magic Johnson	Larry Bird	1988-02-15	1988 Teen Tournament semifinal game 1.
1	400	no	BASKETBALL	-	Area under the basket next to the end line, or a rear entrance	back door	1988-02-15	1988 Teen Tournament semifinal game 1.
1	500	no	BASKETBALL	-	Teaching a rowdy P.E. class, he tried rugby, soccer & lacrosse, then in desperation invented basketball	(Dr. James) Naismith	1988-02-15	1988 Teen Tournament semifinal game 1.
1	100	no	TEENS ON TV	-	He looks a lot younger, but this "Webster" star is 16 years old	Emmanuel Lewis	1988-02-15	1988 Teen Tournament semifinal game 1.
1	200	no	TEENS ON TV	-	When this comedy series premiered in 1984, Denise was supposed to be 16 & Theo was 14	The Cosby Show	1988-02-15	1988 Teen Tournament semifinal game 1.
1	300	no	TEENS ON TV	-	This nighttime soap features Tonya Crowe as Olivia Cunningham, Abby's troubled teenage daughter	Knot's Landing	1988-02-15	1988 Teen Tournament semifinal game 1.
1	400	no	TEENS ON TV	-	The 2 sitcoms in which Jason Bateman & his sister Justine star, they share a word in their titles	Valerie's Family & Family Ties	1988-02-15	1988 Teen Tournament semifinal game 1.
1	500	no	TEENS ON TV	-	Teenage actor Wil Wheaton plays Wesley Crusher, teenage son of the doctor aboard this huge ship	(U.) S.S. Enterprise	1988-02-15	1988 Teen Tournament semifinal game 1.
1	100	no	THE BIBLE	-	Harper's Bible Dictionary says this queen probably visited Solomon to set up an alliance & trade zones	Queen of Sheba	1988-02-15	1988 Teen Tournament semifinal game 1.
1	200	no	THE BIBLE	-	The famous tower was built at Babel, Hebrew for this famous city	Babylon	1988-02-15	1988 Teen Tournament semifinal game 1.
1	300	no	THE BIBLE	-	Jesus was crucified along with 2 men guilty of this crime	stealing (theft)	1988-02-15	1988 Teen Tournament semifinal game 1.
1	400	no	THE BIBLE	-	He called himself "The Least of the Apostles" because he had persecuted the early Christians	Paul	1988-02-15	1988 Teen Tournament semifinal game 1.
1	500	no	THE BIBLE	-	Moses taught the Israelites, "Love ye therefore the stranger: for ye were strangers in" this land	Egypt	1988-02-15	1988 Teen Tournament semifinal game 1.
1	300	no	THE GIRL SCOUTS	-	Of Brownies, Juniors or Daisies, the youngest division of Girl Scouts	Daisies	1988-02-15	1988 Teen Tournament semifinal game 1.
